SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,DESCRIZIONECOMUNE,CAP,INDIRIZZO,DESCRIZIONEFARMACIA,LATITUDINE,LONGITUDINE,PARTITAIVA
ME,MESSINA,MESSINA,98121,"Via Monsignore D'Arrigo, 15",Madonna Della Salute Sas Di Ignazion Consiglio E C.,38.1940297,15.554114,3087660837
ME,MESSINA,MESSINA,98124,"Via Tommaso Cannizzaro, 105/B",RUFFA ANTONIO,38.18798244,15.55407717,103280830
ME,MESSINA,GIOIOSA MAREA,98063,"Via Carlo Alberto, 4",SAGGIO DR. MARIO ALESSIO FORZANO,38.17440418,14.89734301,3286180835
ME,MESSINA,MESSINA,98122,"Largo G.  Seguenza, 4",F.LLI SEGUENZA DEL DR. LUIGI SEGUENZA,38.1938137,15.5540152,2590800831
ME,MESSINA,LIPARI,98055,"Via Vitt. Emanuele, 176-178",SPARACINO SNC DI DOMENICA E FRANCESCA,38.463769,14.953475,2753310834
ME,MESSINA,MISTRETTA,98073,"Via Umberto I, 30",SPINNATO VEGA F. MARIA,37.90318433,14.36815817,0
ME,MESSINA,PATTI,98066,"Via Filippo Zuccarello, 26",TRIPODO VINCENZO,38.1238014,14.99942663,64450836
ME,MESSINA,MESSINA,98147,"Viale Gazzi, 37/a",Zingales Giuseppe,38.16839839,15.5425145,1848660831
ME,MESSINA,TUSA,98079,"Via Nazionale, 7",IUDICELLO NUNZIATA,37.98466574,14.24074935,139380836
ME,MESSINA,MESSINA,98125,"Via Ponte Minissale S.S. 114 Km.3,400 n.3/A",GERMANA' MARIO,38.1940297,15.554114,89120836
ME,MESSINA,SAN FRATELLO,98075,"Via S. Latteri, 94-96",LO BALBO ROSALIA,38.014306,14.596932,2140850831
ME,MESSINA,MESSINA,98123,"Via Tommaso Cannizzaro, 227-229",MURATORI GALIZIA,38.18798244,15.55407717,2767510833
ME,MESSINA,GAGGI,98030,"Piazza Vitt. Emanuele, 6",STRACUZZI DR.SSA SEBASTIANA DELLA DR.SSA FICHERA VALERIA,37.86398689,15.22555364,176760833
ME,MESSINA,ACQUEDOLCI,98070,"Via Ricca Salerno, 12/b4",Latteri Marianna,38.056059,14.582071,150250835
ME,MESSINA,SAN PIERO PATTI,98068,"Via 2 Giugno, 10",SETTETROMBE & C. SNC,38.03899056,14.96195699,2735410835
ME,MESSINA,SANT'AGATA DI MILITELLO,98076,"Via Generale Leotta, 32",SCIACCA ROSARIA,38.03744438,14.64010999,63230833
ME,MESSINA,SANTA MARINA SALINA,98050,Via Risorgimento,COMUNALE,38.5610411,14.87257765,0
ME,MESSINA,MESSINA,98121,"Via Palermo, 339",CUORE DI GESU' SNC,37.99512715,15.41448645,2868490836
ME,MESSINA,MESSINA,98123,"Viale San Martino, 250",PANDOLFI DEI DR.I MAJOLINO DOMENICO E MARIO SNC,38.1781244,15.5488386,2677990836
ME,MESSINA,MESSINA,98124,"Via Catania, 248",IUVARA - DR. CONTI,38.17440308,15.54431697,1871950836
ME,MESSINA,MESSINA,98164,"Via Nuova, 21",Trovato Di Manuela Trovato & C. Snc,38.2651115,15.64092732,3241450836
ME,MESSINA,SANTA TERESA DI RIVA,98020,"Via Regina Margherita, 436",PARISI GIUSEPPA,37.95709051,15.34563788,0
ME,MESSINA,MESSINA,98166,"Via C. Pompea, 221/B",BARATTA GIOVAN GRISOSTAMO,38.2513508,15.5932961,174590836
ME,MESSINA,MESSINA,98125,"S.S. 114 Km. 4,100 nn 64-66- 68",CARLEO & C. SNC,38.1940297,15.554114,3199010830
ME,MESSINA,MESSINA,98121,"Via Seminario Estivo - Is.10 Pal.B, n.47",COPPOLINO ALESSANDRO,38.1940297,15.554114,2535920835
ME,MESSINA,MESSINA,98122,"Via Pietro Castelli, 14",CRIMI SAS DEL DR. CRIMI GIOVANNI & C.,38.19414778,15.54040458,3157070834
ME,MESSINA,PACE DEL MELA,98040,"Via Nazionale, 14/A",CALDERONE ANTONINO,38.2029305,15.3216439,179280839
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Kennedy, 490",LATINO PAOLA FELICIA,38.1529979,15.228765,3354100830
ME,MESSINA,PATTI,98066,"Case Nuove Russo-paesana  Km. 74,500",Giorgianni Di Angela Maria Giorgianni,38.1238014,14.99942663,193450830
ME,MESSINA,MESSINA,98125,"Via Consolare Valeria, 31",GULLO SNC,38.16459215,15.53883519,188470835
ME,MESSINA,MESSINA,98127,"Piazza San Nicolo', 6",Eredi Nicolacopulu Dr.ssa Alessandra Saglimbeni & C. Snc,38.15216965,15.50623005,2859000834
ME,MESSINA,MESSINA,98157,"Via Maestra, 42",NESI ALDA D.SSA DONATO ALESSI GIUSEPPINA,38.1940297,15.554114,3309070831
ME,MESSINA,TUSA,98079,"Via Roma, 64/b",MANGANO FRANCESCO,37.98466574,14.24074935,403730831
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Calderà, 61",Zangla Marcello,38.13272456,15.2274408,405060831
ME,MESSINA,MESSINA,98161,"Via Nazionale, 66",Mangano Carlotta,38.10333387,15.50723587,398740837
ME,MESSINA,ROCCELLA VALDEMONE,98030,"Via Amedeo, 18",TODARO ROSARIO,37.9442213,15.00191134,414320838
ME,MESSINA,CASTROREALE,98053,"Via 3 Novembre, 1",FLACCOMIO GIUSEPPE,38.0991058,15.2110955,4656471002
ME,MESSINA,GIOIOSA MAREA,98063,"Via Pola, 37 B- Fraz. San Giorgio",La Pinta Maria Stella,38.15770663,14.9202854,413990839
ME,MESSINA,ALI' TERME,98021,"Via Francesco Crispi, 427",LAGANA' ROSALBA,38.00402986,15.42268936,417530839
ME,MESSINA,MONTAGNAREALE,98060,"Via Nuova, 4",TRIFILO' CARMELA,38.1321542,14.9471388,419820832
ME,MESSINA,SAN FILIPPO DEL MELA,98044,"Via Nazionale Archi, 150",PELLEGRINO ANNA MARIA,38.1761502,15.2612909,430820837
ME,MESSINA,FALCONE,98060,"Via Nazionale,137",Chiofalo Giuseppe,38.10406048,15.06713895,387090830
ME,MESSINA,SINAGRA,98069,"Via Veneto, 51",PARATORE GIOVANNA,38.08264519,14.84954623,461900839
ME,MESSINA,MESSINA,98168,"Via Consolare Pompea, 155",FACCIOLA SNC,38.2513508,15.5932961,2892470838
ME,MESSINA,MESSINA,98123,"Viale San Martino, 56-58 is. 154",FARMACIA DEL VIALE,38.1940297,15.554114,0
ME,MESSINA,MESSINA,98152,"Via G. Denaro, 38",DI MARIO DEL DR. DI MARIO ANTONIO & C. SNC,38.1940297,15.554114,3187460831
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Statale S. Antonio, 330",LA CAVA ROCCO,38.13272456,15.2274408,507900835
ME,MESSINA,MERI',98040,"Via Nazionale, 91",CANDITO GIOVANNA,38.16258339,15.25452735,0
ME,MESSINA,NOVARA DI SICILIA,98058,"Via Nazionale, 169",Meo Piero Maria,38.01625342,15.12895263,475990834
ME,MESSINA,GALATI MAMERTINO,98070,"Vicolo San Marco, 4",CRIMI MARIA ANGELA,38.00312516,14.79008526,3058470836
ME,MESSINA,MISTRETTA,98073,"Via Liberta', 204",FOGLIANI FLAVIO MARIA,37.90318433,14.36815817,2819890837
ME,MESSINA,SAN SALVATORE DI FITALIA,98078,"Via Gesù E Maria, 19 - 21",Comunale,38.05826,14.778475,527130835
ME,MESSINA,MILAZZO,98057,"Via Orsa Maggiore, 5 - P.zza San Giovanni",SAN GIOVANNI DELLA DR.SSA DE PIETRO MARIA,38.0715413,14.742979,711930834
ME,MESSINA,VALDINA,98040,"Via Nazionale, 57/a",Farmacia Di Valdina Della D.ssa Danze' Adele,38.2262792,15.395357,3013300839
ME,MESSINA,SCALETTA ZANCLEA,98029,"Via Crisafulli, 2",CRISTELLI DOMENICO,38.05272122,15.45452011,732390836
ME,MESSINA,ROMETTA,98043,Via Natoli casa Giordano,MERLINO GRAZIA MARIA,38.17440429,15.42091387,732710835
ME,MESSINA,LIPARI,98055,"Via Vittorio Emanuele, 128",INTERNAZIONALE,38.463769,14.953475,736140831
ME,MESSINA,CASTROREALE,98053,"Via Ciappazzi, 24",RUSSO ROSA,38.06480224,15.22473472,763400835
ME,MESSINA,RACCUJA,98067,"Piazza 25 aprile, 7",ALESSANDRINO GIUSEPPA,38.02702336,14.91998024,756410833
ME,MESSINA,GIOIOSA MAREA,98063,"Via Umberto, 221   223",FARMACIA MIRANTI S.R.L.,38.15770663,14.9202854,3647790835
ME,MESSINA,TORTORICI,98078,"Via Vittorio Emanuele, 92",ADORNETTO PROVVIDENZA,37.99592216,14.83917878,773820832
ME,MESSINA,MONTALBANO ELICONA,98060,"Via Messina,49/9",Di Giuseppe Lina,38.024661,15.012681,771360831
ME,MESSINA,MIRTO,98070,"Via Umberto, 10/a",RUBUANO LUIGI,38.09031145,14.74912339,775470834
ME,MESSINA,LIPARI,98050,Via Roma,SIMONE FRANCESCA,38.46458979,14.9553837,779430834
ME,MESSINA,MILAZZO,98050,"Via Scaccia, 84",COPPOLINO CATERINA & C. SNC,38.18553392,15.23420028,2674560830
ME,MESSINA,REITANO,98070,"Piazza Del Popolo, 16",Amato Gaetano,37.9728698,14.3443086,780720835
ME,MESSINA,NIZZA DI SICILIA,98026,"Via Umberto I, 309",Zahami Arena & C. Snc,37.9924427,15.4114155,2859630838
ME,MESSINA,MILAZZO,98057,"Via Risorgimento, 122",MANICASTRI FELICIA,38.20467002,15.24318481,815290838
ME,MESSINA,TAORMINA,98039,"Via Nazionale, 311",CACOPARDO ANNA MARIA,37.8520643,15.2869853,0
ME,MESSINA,MOIO ALCANTARA,98030,"Via Roma, 2",PASSANITI GIUSEPPA,37.91014557,15.04014422,0
ME,MESSINA,CASTROREALE,98053,"Via San Carlo, 73",REALBAFIA DI PONTILLO GIUSEPPA SNC,38.06480224,15.22473472,4880721214
ME,MESSINA,SAN FILIPPO DEL MELA,98044,"Via 24 Maggio, 22",LUCA ANTONINO,38.18320223,15.27690272,1208010833
ME,MESSINA,MESSINA,98165,"Via C. Pompea, 11",ABATE DANIELA,38.1940297,15.554114,89090831
ME,MESSINA,TORREGROTTA,98040,"Viale Europa, 219",FARMACIA DI TORREGROTTA SNC DR. CANNISTRACI,38.1918755,15.3529786,2962290835
ME,MESSINA,PETTINEO,98070,"Piazza Duomo, 6",FARMACIA DI PETTINEO DI MARRELLA DANIELA,37.94937205,14.28371188,2699000846
ME,MESSINA,ANTILLO,98030,"Via Roma, 202",DI NUZZO CARMELA,37.96078914,15.22333639,1236710834
ME,MESSINA,CESARO',98033,"Via Regina Margherita, 82",Caruso Antonino,37.8692062,14.6638216,1283240834
ME,MESSINA,MOTTA CAMASTRA,98030,"Corso Umberto, 39",CONSALVO GAETANO,37.90516225,15.18732235,0
ME,MESSINA,CASALVECCHIO SICULO,98032,"Via S. Onofrio, 75",Pino Pina Sara,37.98240206,15.278431,15112
ME,MESSINA,MESSINA,98128,"Via Cons. Valeria, 169",Mongiardo Maria Teresa,38.1938137,15.5540152,1303300832
ME,MESSINA,MILITELLO ROSMARINO,98070,"Via Marconi, 18",RICCA ALFIO,38.00074389,14.66010568,1127240834
ME,MESSINA,LETOJANNI,98037,"Via M. Garufi, 32",Bruno Concetta,37.878273,15.305452,965510837
ME,MESSINA,MESSINA,98121,"Piazza Ettore Castronovo, 37",COSTA SAS DEL DOTT. FRANCESCO SCUDERI & C.,38.20771421,15.55842608,3339130837
ME,MESSINA,ALI',98020,"Via Roma, 49",CHIMICATA ANNAMARIA,37.99223571,15.4122823,3383530833
ME,MESSINA,PAGLIARA,98020,"Via Risorgimento, 188",Garufi Tommasa,37.972965,15.380958,1411120833
ME,MESSINA,VENETICO,98040,"V.Nazionale, 56 ang.V.N.Sicilia",DEL TIRRENO,38.1935322,15.3797374,1430340834
ME,MESSINA,MESSINA,98126,"Vill.S. Lucia Sopra Contesse -via Comunale, 85",F.LLI GARGANO SNC,38.1940297,15.554114,2909840833
ME,MESSINA,MESSINA,98149,Piazza Fazio ang. Via P. Ruffo,DE LEO ROSARIO,37.92083668,15.34638796,1123880831
ME,MESSINA,GUALTIERI SICAMINO',98040,Via S. Nicola,BISBANO FORTUNATA,38.13571715,15.33745285,1453580837
ME,MESSINA,MESSINA,98129,"Via Salita Larderia, 46",Sgroi Francesca Maria,38.1940297,15.554114,1466620836
ME,MESSINA,LENI,98050,"Via Liberta', 48",Cucinotta Orazio,38.5566649,14.82655633,1507140836
ME,MESSINA,SCALETTA ZANCLEA,98029,"Via Roma, 352",ZANGLA LUCIO,38.04519191,15.463276,1143990834
ME,MESSINA,BROLO,98061,"Via Libert, 29",FERRI MARIA ANTONIETTA,38.15567817,14.82941604,1547630838
ME,MESSINA,BASICO',98060,"Piazza Foti, 12",IENI ANTONIO ARMANDO,38.06053937,15.0648394,3061560839
ME,MESSINA,SAN PIER NICETO,98045,"Corso Italia, 248",DE LORENZO SERGIO,38.13198823,15.36402128,2230970804
ME,MESSINA,LIPARI,98050,"Via Favaloro, 1",BONARRIGO PIETRO,38.463769,14.953475,1565300835
ME,MESSINA,MESSINA,98149,Via G. Pilli - Pal. 9,SAN PAOLO DELLA DOTT.SSA LA MALFA GIUSI,38.1940297,15.554114,3335640839
ME,MESSINA,SANTA LUCIA DEL MELA,98046,"Via Marconi, 30",FRENI GIOVAMBATTISTA,38.09752308,15.29969903,1617440837
ME,MESSINA,MESSINA,98147,"Rione Aldisio - Via Scipione Errico, 103",Fiandaca,38.1940297,15.554114,1634690836
ME,MESSINA,MESSINA,98123,"Viale San Martino, 39",ABATE ANTONINO,38.1781244,15.5488386,1639170834
ME,MESSINA,ROCCAVALDINA,98040,"Via Provinciale, 1",Ilacqua Antonella Maria,38.17797215,15.38022616,1647520830
ME,MESSINA,SANT'AGATA DI MILITELLO,98076,"Via Medici, 101 A",STRACUZZI ANTONINO,38.06789235,14.63222766,1640090831
ME,MESSINA,FRANCAVILLA DI SICILIA,98034,"Via Don Nino Russotti, 29",BOMBARA GIUSEPPE,37.93808935,15.1149764,1647300837
ME,MESSINA,GALLODORO,98030,"Corso Don Antonio Lo Turco, 45",GIRMENIA VINCENZO,37.90480348,15.30555759,1134250891
ME,MESSINA,MALFA,98050,"Via Umberto, 10",MECCIO GIUSEPPE,38.578415,14.836555,1146520836
ME,MESSINA,CARONIA,98072,"Cortile Volpe, 2",ALIBRANDO SANTO,37.97384025,14.49153696,1676700832
ME,MESSINA,MESSINA,98121,"Viale Giostra isol. 523, 7/b",DEL POPOLO,38.1940297,15.554114,0
ME,MESSINA,SPADAFORA,98048,"Via Nazionale, 102",MOLLICA VINCENZO,38.2303886,15.4084625,776750838
ME,MESSINA,VENETICO,98040,"Via San Nicolo', 56",BONANNO FRANCESCA,38.1932239,15.3801852,0
ME,MESSINA,MESSINA,98123,"Viale San Martino, 183 Is. 124",Pinnizzotto & C. Snc Messina,38.1940297,15.554114,2929120836
ME,MESSINA,SANT'ALESSIO SICULO,98030,"Via Nazionale, 14",SCARFONE SNC,37.92815401,15.33163008,1148190836
ME,MESSINA,MESSINA,98136,"Santa Margherita - Piazza Chiesa, 13",Scoglio Letteria,38.1940297,15.554114,1748130836
ME,MESSINA,CASTEL DI LUCIO,98070,"Via Cavour, 2",FARMACIA MIRANTI LUISA &amp; C. S.A.S.,37.88286531,14.29543306,3645840830
ME,MESSINA,GIARDINI-NAXOS,98035,"Via Umberto I, 420",GIARRIZZO,37.8241584,15.26243823,541290839
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via G. Martino, 19",FARMACIA GENOVESE DI SCHIRO' BETTY & C. S.A.S.,38.13272456,15.2274408,3440020836
ME,MESSINA,MILAZZO,98057,"Piazza Caio Duilio, 6",VECE PIETRO,38.2209081,15.2416417,1766680837
ME,MESSINA,PATTI,98066,"ViaTrieste, 28/D",PARATORE MARTINO SNC,38.1238014,14.99942663,1766120834
ME,MESSINA,OLIVERI,98060,"Via Palermo, 10",Latino Patrizia Angela,38.11158699,15.04522926,1786950830
ME,MESSINA,GIARDINI-NAXOS,98030,"Via Vittorio Emanuele, 178",CAGNONE DEL DR. CAGNONE VINCENZO & C. SAS,37.8241584,15.26243823,3238850832
ME,MESSINA,MESSINA,98155,Piazza Principe Umberto I,Ristagno Graziella,38.1940297,15.554114,1782810830
ME,MESSINA,RODI' MILICI,98059,"Via Provinciale, 37/C",CIPRIANO BARTOLO,38.0844551,15.1704652,0
ME,MESSINA,MESSINA,98139,"Via Nazionale, 237",PIRRONE ANGELA,38.10333387,15.50723587,2726860832
ME,MESSINA,TERME VIGLIATORE,98050,"Via Nazionale, 117",LA MAESTRA SANTI,38.130197,15.148023,1816580839
ME,MESSINA,MESSINA,98123,Viale San Martino - Angolo Via N. Bixio,CANNAVO' FRANCESCO,38.1938137,15.5540152,2789100837
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Umberto I, 15/bis",VENUTO VINCENZO,38.13272456,15.2274408,1857980831
ME,MESSINA,MESSINA,98122,"Piazza Carducci, 8",FARMACIA GRASSO S.N.C.,38.1940297,15.554114,1828630838
ME,MESSINA,FORZA D'AGRO',98030,"Via Rimembranze, 13",BRUNETTO FRANCESCA CARMELA,37.92469799,15.30599785,1866150830
ME,MESSINA,SAPONARA,98047,"Piazza Liberta', 3",BISBANO GIUSEPPE,38.18736085,15.44625636,1870610837
ME,MESSINA,RODI' MILICI,98059,"Piazza Gaetano Martino, 23",ALIBRANDO ANTONIA,38.110219,15.169387,1861350831
ME,MESSINA,MALVAGNA,98030,"Via Nuova, 48",MONTALTO LIDIA,37.92628108,15.05146569,1941920835
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Longano, 1",Venuto Angela,38.13272456,15.2274408,1901790830
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via San Francesco Di Paola,39",Maiorana Stefano Mauro,38.13272456,15.2274408,1901680833
ME,MESSINA,ROMETTA,98040,"Via Nazionale, 330",Farmacia Macchia S.a.s. Di R. Badessa E C.,38.2303886,15.4084625,3529340832
ME,MESSINA,FIUMEDINISI,98022,"Via Umberto I, 11",PIETROPAOLO VINCENZO MARIA,38.04524906,15.36758039,1947280838
ME,MESSINA,ITALA,98025,"Via Umberto I, 98",ITALA SNC,38.05275466,15.42862404,1919120830
ME,MESSINA,MESSINA,98124,"Ponte Zaera, 8 Ang. Viale Europa",Pirri,38.1940297,15.554114,1963690837
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98050,"Via Filippo Turati, 88",FARMACIA PORTOSALVO DI LA MAESTRA CARMELA & C. S.A.S.,38.13718,15.189963,3466470832
ME,MESSINA,MESSINA,98153,Via Belvedere 30,TRISCHITTA MASSIMO,38.1940297,15.554114,0
ME,MESSINA,TAORMINA,98039,"Piazza IX Aprile, 1",BRITISH PHARMACY DEL DR. GIOVANNI VERSO & C. SNC,37.8515388,15.28580274,2019540836
ME,MESSINA,MESSINA,98135,"Via Nazionale, 163  Resid.sud 80 - Ctr.runci",Tambato Giuseppina,38.10333387,15.50723587,2574770836
ME,MESSINA,FICARRA,98062,"Vicolo Umberto I, 23",ROTTINO FRANCESCA,38.11806409,14.83294782,2028500839
ME,MESSINA,MONGIUFFI MELIA,98030,"Via Cesare Battisti, 6",FAZIO LAURA,37.90513029,15.25743523,0
ME,MESSINA,CARONIA,98072,"Via Brin, 9/e",MATERIA RENATO,37.97384025,14.49153696,2623510837
ME,MESSINA,NASO,98074,"Corso Umberto I, 47",DEL CORSO SNC,38.12151599,14.773974,0
ME,MESSINA,MESSINA,98147,Villaggio Aldisio - Via 30/N,DEL VILLAGGIO ROMEO,37.92323275,15.34820775,2648300834
ME,MESSINA,TRIPI,98060,"Via Sant'Onofrio, 3",BELTIPO RACCUA ANGELA,38.03700892,15.08187653,2017350832
ME,MESSINA,SANTA LUCIA DEL MELA,98046,"Via Cattedrale, 2",CRISAFULLI GIUSEPPE,38.09752308,15.29969903,2108030830
ME,MESSINA,MILAZZO,98057,"Via Policastrelli, 195",BRUNO DR. ANTONIO & C. SNC,38.19504232,15.24723501,2945660831
ME,MESSINA,MESSINA,98123,Piazza Del Popolo Is.167,Calcaterra Di Calcaterra P. & C. Snc,38.1940297,15.554114,2942830833
ME,MESSINA,ALCARA LI FUSI,98070,"Largo S. Pantaleone, 16",Lanza Maria E.n.,38.022471,14.701457,2143990832
ME,MESSINA,MESSINA,98124,"Viale Europa, 57",EUROPA,38.1781117,15.55291965,2144620834
ME,MESSINA,MESSINA,98168,Viale Annunziata,FARMACIA MERCURIO Dr.ssa Daniela Dominici,38.1781244,15.5488386,2502010834
ME,MESSINA,SAN TEODORO,98030,"Via Vittorio Emanuele, 242",LIPARI GAETANA,37.8351745,14.69436067,2547550836
ME,MESSINA,MILAZZO,98057,"L.GO SEI MILLE, 6",CASTELLI,38.20467002,15.24318481,2842060838
ME,MESSINA,SANT'ANGELO DI BROLO,98060,"Via Diaz, 34",CUSCANI FABIO,38.1142051,14.882911,2573350838
ME,MESSINA,PIRAINO,98060,"Via Contura, 2/b",PAGANO PATRIZIA,38.15354012,14.87102812,2602420834
ME,MESSINA,LIBRIZZI,98064,"Piazza Catena, 8",BLANCO EMANUELE,38.08514637,14.96451985,2604860839
ME,MESSINA,MESSINA,98122,"Viale Boccetta, is. 381 n. 20",BOCCETTA SAS DI VIVIANA VERSO & C SAS,38.1940297,15.554114,2643710839
ME,MESSINA,LONGI,98070,"Via Vittorio Veneto, 24",MIGLIORE BRUNO,37.96035006,14.75227302,2656290836
ME,MESSINA,LIMINA,98030,"Via Garibaldi, 73",Santoro Concetta,37.940761,15.271187,2667200832
ME,MESSINA,MANDANICI,98020,"Via Mazzullo, 110",Mastroeni Di Maria Eugenia Salvo & C. Sas,38.01210136,15.32667603,2915650838
ME,MESSINA,CONDRO',98040,"Via Roma, 14",FARMACIA DEI DOTTORI LOMBARDO SERGIO E NASTASI ANGELA S.N.C.,38.1733162,15.3268126,3537620837
PA,PALERMO,PALERMO,90146,"Via dei Quartieri, 10",BILARDO EMILIA E C. SNC,38.16275618,13.32844158,278320825
PA,PALERMO,PALERMO,90123,"Via Armando Diaz, 90",ROMANO MAURIZIO,38.10080014,13.39331406,0
PA,PALERMO,PALERMO,90129,"Corso Calatafini, 210",Barone Maria Vita,38.13022074,13.33094987,154140826
PA,PALERMO,PALERMO,90128,"Via Gustavo Roccella, 30",BORSELLINO RITA,38.0968251,13.34902266,176660827
PA,PALERMO,PALERMO,90145,"Piazza Della Chiesa S.a. Dei Liguori, 31",Farmacia Borsellino Dr. Riccardo Listro,38.13022074,13.33094987,5257230820
PA,PALERMO,PALERMO,90135,"Via Giuseppe Pitrè, 118/d",Consiglio Dino,38.1104391,13.3282173,312070824
PA,PALERMO,PALERMO,90139,"Via Emerico Amari, 2",Li Calzi Giuseppe,38.12508965,13.35757542,264710823
PA,PALERMO,PALERMO,90134,"Via Papireto, 17/a",MILISENNA SNC Luigi e Mario,38.11746755,13.35128545,155440829
PA,PALERMO,PALERMO,90135,"Viale Michelangelo, 1938",Maniscalco Adele,38.13555785,13.31607233,274660828
PA,PALERMO,PALERMO,90144,"Via Ludovico Ariosto, 24",D'ALESSANDRO ANTONINO,38.13416408,13.34548455,116200825
PA,PALERMO,PALERMO,90145,"Via Ignazio Mormino, 41/51",PARLATO MATILDE,38.17535723,13.31218895,0
PA,PALERMO,PALERMO,90145,"Via G. Besio, 55 b/c",BESIO DEI D.RI SCIAME' M E GIROLANDINO F. SAS,38.13022074,13.33094987,5823390827
PA,PALERMO,PALERMO,90129,"Corso Calatafimi, 464",Eredi Di Elena D.ssa Verga Sdf,38.10305774,13.33033886,5745750827
PA,PALERMO,PALERMO,90133,"Via Maqueda, 13",Teresi Maria,38.11842052,13.35968901,205010820
PA,PALERMO,BAGHERIA,90011,"Via Mattarella, 14",BONANNO FILIPPO,38.084553,13.50697,279260822
PA,PALERMO,BOMPIETRO,90020,"Via Cesare Battisti, 19",FILIPPONE GIOVANNI,37.70251464,14.1204042,190010827
PA,PALERMO,ISNELLO,90010,"Piazza Mazzini, 8",Cicero Antonietta,37.91477662,14.00688729,15212
PA,PALERMO,CALTAVUTURO,90022,"Via Vittorio Emanuele, 85",Eredi Cirrito Francesco,37.79253029,13.91358552,5213250821
PA,PALERMO,TRABIA,90019,"Viaettore Maiorana, 27",Tortorici Ivan,37.98842301,13.61226055,1488560820
PA,PALERMO,LERCARA FRIDDI,90025,"Via G. Sartorio, 36",EREDI LO CASCIO AGATA,37.74432348,13.61306729,0
PA,PALERMO,BAGHERIA,90011,"Via Diego D`Amico, 34",GRECO FRANCESCA,38.07924565,13.51508597,264240821
PA,PALERMO,MONREALE,90046,"Via A. Veneziano, 87",ZUCCARO SNC DEI DR.I MARGHERITA E ANTONIO ZUCCARO,37.92511241,13.178106,164580821
PA,PALERMO,ROCCAMENA,90040,"Via Umberto I, 48",MASSERIA NADIA LAURA,37.83020876,13.16562212,5719860826
PA,PALERMO,VICARI,90020,"Via Cavour, 80",Licari Giuseppe,37.79342105,13.56899256,176880821
PA,PALERMO,TERMINI IMERESE,90018,"Via Vittorio Emanuele, 54",Morreale Tiziana,37.95990094,13.7408497,232110825
PA,PALERMO,MISILMERI,90036,"Corso Vittorio Emanuele, 331",MOSCHITTA PIETRO,38.01763855,13.43801085,282920826
PA,PALERMO,MARINEO,90035,"Corso dei Mille,103",FARMACIA SCHIRO' DI SCHIRO' M. TERESA E SCHIRO' GIOSAFAT SNC,37.94696877,13.41767325,5886430825
PA,PALERMO,GRATTERI,90010,"Corso Umberto, 57",Pisciotta Leda Snc,37.9741307,13.97862067,6008820828
PA,PALERMO,ALIA,90021,"Via Vittorio Emanuele, 69",Giunta Cardinale Andrea,37.7785739,13.7130985,147520829
PA,PALERMO,BOLOGNETTA,90030,"Via Roma, 67",PIGNATONE GIOVANNA,37.9741978,13.47990209,204790828
PA,PALERMO,PALERMO,90125,"Via San Filippo, 8",Listro Orazio,38.13022074,13.33094987,5257220821
PA,PALERMO,SAN GIUSEPPE JATO,90048,"Via Umberto I, 172",Micciche' Giuseppe,37.97117925,13.17763964,164620825
PA,PALERMO,PALERMO,90139,"Via Della Liberta`, 17/a",Angilella Salvatore E Dario Snc,38.12759269,13.35372167,5498440824
PA,PALERMO,BALESTRATE,90041,"Via Madonna del Ponte, 13",FARMACIA M. SS. DEL PONTE SRL,38.051425,13.007855,6797070825
PA,PALERMO,ALIA,90021,"Via Santa Croce, 3",FOTI GIUSEPPINA,37.7781164,13.713925,229120829
PA,PALERMO,BAGHERIA,90011,"Via Milazzo, 23",MINEO D.SSA DONATELLA,38.07783577,13.50467337,5504070821
PA,PALERMO,PALERMO,90151,"Via Carbone, 44",Giordano Maria Luisa,38.1978154,13.3156883,175450824
PA,PALERMO,CARINI,90044,"Piazza Duomo, 36",GOVERNANTI F.P. E M.L. SNC,38.13143354,13.18135028,216510826
PA,PALERMO,TERMINI IMERESE,90018,"Via V. Amedeo, 103",MORREALE DIEGA,37.95990094,13.7408497,232200824
PA,PALERMO,PALERMO,90139,"Via Principe di Belmonte, 110",SALADINO OLIVIA,38.12474145,13.3593475,6006960824
PA,PALERMO,VILLABATE,90039,"Corso Vittorio Emanuele, 236",Ganguzza Lorenzo,38.07779412,13.4426706,6396200823
PA,PALERMO,BAGHERIA,90011,"Corso Butera, 32",Aiello Teresa,38.08454883,13.50601688,119240828
PA,PALERMO,PALERMO,90132,"Corso Calatafini, 1033/C",CALI' GIUSEPPE E C. SAS,38.13022074,13.33094987,0
PA,PALERMO,PALERMO,90141,"Via Dante, 59",Siagura Luigi,38.12285979,13.34701925,131720823
PA,PALERMO,PALERMO,90129,"Corso Pisani, 25",MOTISI SNC,38.10827064,13.34886377,5327100821
