,LATITUDINE,LONGITUDINE,CAP,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
1629,,,,CT,Catania,Aci Bonaccorsi,VIA BARRIERA DEL BOSCO 16,DOTT SFOGLIANO GIUSEPPE,Otorinolaringoiatria,Sede Operativa
1630,,,,CT,Catania,Catania,VIA TORINO 66,DOTT ALESSANDRO TRICOMI & C SNC,Dermatologia,Sede Operativa
1631,,,,CT,Catania,Catania,VIA MONFALCONE 28/A,DOTT ANGELO CARUSO & C SRL,Dermatologia,Sede Operativa
1632,,,,CT,Catania,Adrano,VIA R. BIANCHI BANDINELLI 22,DOTT GITTO ANTONINO,Cardiologia,Sede Operativa
1633,,,,CT,Catania,Aci Bonaccorsi,VIA G.B. NICOLOSI 133,DOTT GIUSEPPE MUSUMARRA SPEC OCULISTA,Oculistica,Sede Operativa
1634,,,,CT,Catania,Giarre,VIA ROSMINI 53,DOTT GRASSI SALVATORE & C SNC,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1635,,,,CT,Catania,Giarre,CSO SICILIA 119,DOTT PADUA ANTONIO MICHELE,Ortopedia,Sede Operativa
1636,,,,CT,Catania,Catania,VIA VAGLIASINDI 9,DOTTSSA PULVIRENTI VALERIA,Odontoiatria,Sede Operativa
1637,,,,CT,Catania,Randazzo,VIA S. TEN. SAITTA 100,ETNA DIALISI SRL,Dialisi,Sede Operativa
1638,,,,CT,Catania,Aci Bonaccorsi,VIA G. VERGA 31,ETNAVISION SRL,Oculistica,Sede Operativa
1639,,,,CT,Catania,Aci Bonaccorsi,VIA CARDUCCI 5 ,EURODIAL SRL,Dialisi,Sede Operativa
1640,,,,CT,Catania,Caltagirone,VIA DELLE INDUSTRIE 23,FONDAZIONE CONCETTA D'ALESSANDRO ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1641,,,,CT,Catania,Giarre,VIA GRAVINA 18 ANG. VIA MUSUMECI ,FONDAZIONE ORTUS OSPITALITA' E RESIDENZIALITA' TERAPEUTICHE DI UTILITA' SOCIALE (CENTRO AMBULATORIALE DI RIABILITAZIONE),Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1642,,,,CT,Catania,Catania,CORSO DELLE PROVINCE 116,FYSIO SPORT SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1643,,,,CT,Catania,Catania,VIA POLA 44/46,GDIN SRL,Radiologia,Sede Operativa
1644,,,,CT,Catania,Catania,VIA P.PE NICOLA 16,GINECOGEN DEL DOTT GENNARO GIANCARLO & C SAS,Ostetricia e ginecologia,Sede Operativa
1645,,,,CT,Catania,Acireale,VIA VITO D'ANNA 18,GIOVANNI RUSSO & C SRL,Dermatologia,Sede Operativa
1646,,,,CT,Catania,Belpasso,VIA II RETTA PONENTE 295,HCLINIC BELPASSO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1647,,,,CT,Catania,Gravina di Catania,VIA TOMASELLI 7,HELIOS SRL,Comunit Terapeutica Assistita,Sede Operativa
1648,,,,CT,Catania,Trecastagni,C.SO M. BUONARROTI 59,HELIOS SRL,Residenza Sanitaria Assistita,Sede Operativa
1649,,,,CT,Catania,Catania,VIA V.E. DABORMIDA 64,HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA,Medicina di laboratorio - Aggregazione,Sede Operativa
1650,,,,CT,Catania,Mascalucia,CORSO SAN VITO 152,HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA,Medicina di laboratorio - Aggregazione,Punto di accesso
1651,,,,CT,Catania,Nicolosi,LARGO DEI VESPRI 2,HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA,Medicina di laboratorio - Aggregazione,Punto di accesso
1652,,,,CT,Catania,Aci Sant'Antonio,VIA MAZZASETTE 3 ,ICAM VILLAGGIO SAN GIUSEPPE ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1653,,,,CT,Catania,Acireale,VIA MUSMECI 7,IGEA CENTRO MEDICO CORRETTIVO SAS DI RACITI FAUSTINA & C,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1654,,,,CT,Catania,Riposto,VIA NAZIONALE 171 - FRAZIONE MANGANO,IMPP GIOVANNI XXIII,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1655,,,,CT,Catania,Riposto,VIA PIAVE 69,ISTITUTO DI TERAPIA FISICA E RIABILITATIVA SRL,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1656,,,,CT,Catania,Fiumefreddo di Sicilia,VIA CADUTI DI VIA FANI 8,ISTITUTO DI TERAPIA FISICA E RIABILITATIVA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1657,,,,CT,Catania,San Giovanni la Punta,VIA RAVANUSA 16,ISTITUTO MEDICO PSICO PEDAGOGICO VILLA ANGELA,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1658,,,,CT,Catania,Sant'Agata Li Battiati,VIA ANTONINO DI SAN GIULIANO 87,ISTITUTO MEDICO PSICOPEDAGOGICO LUCIA MANGANO,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1659,,,,CT,Catania,Adrano,C.DA VITURO,JF KENNEDY SRL,Comunit Terapeutica Assistita,Sede Operativa
1660,,,,CT,Catania,Aci Castello,VIA DI STEFANO Nř17,JOHN F KENNEDY SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1661,,,,CT,Catania,Trecastagni,VIA S. LUCA 1,KORUS SRL,Residenza Sanitaria Assistita,Sede Operativa
1662,,,,CT,Catania,Catania,VIA GABRILELE D'ANNUNZIO 125,LA GRETTER E LA LUCINA S.R.L.,Medicina di laboratorio,Sede Operativa
1663,,,,CT,Catania,Linguaglossa,"VIA G. MATTEOTTI, 24/26 ",LABORATORI ANALISI ETNEI RIUNITI DI SCANDURRA VASTA CAPITANELLO SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
1664,,,,CT,Catania,Linguaglossa,via Matteotti 24/26,LABORATORI ANALISI ETNEI RIUNITI DI SCANDURRA VASTA CAPITANELLO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1665,,,,CT,Catania,Maletto,via V. Luca 21 ,LABORATORI ANALISI ETNEI RIUNITI DI SCANDURRA VASTA CAPITANELLO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1666,,,,CT,Catania,Misterbianco,via Matteotti 275,LABORATORI ASSOCIATI LA ROSA SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1667,,,,CT,Catania,Misterbianco,Piazza G. Tucci 2/3,LABORATORI ASSOCIATI LA ROSA SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1668,,,,CT,Catania,Misterbianco,VIA G. MATTEOTTI N. 275 - ,LABORATORI ASSOCIATI LA ROSA SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
1669,,,,CT,Catania,Belpasso,VIA VITTORIO EMANUELE III N. 26 ,LABORATORI ASSOCIATI LAGANˇ SC A RL -,Medicina di laboratorio - Aggregazione,Sede Operativa
1670,,,,CT,Catania,Belpasso,via Vittorio Emanuele III 26,LABORATORI ASSOCIATI LAGANˇ SC A RL -,Medicina di laboratorio - Aggregazione,Punto di accesso
1671,,,,CT,Catania,Santa Maria di Licodia,via Adelaide Bruno Alessi 28/30,LABORATORI ASSOCIATI LAGANˇ SC A RL -,Medicina di laboratorio - Aggregazione,Punto di accesso
1672,,,,CT,Catania,Catania,VIA PASSO GRAVINA 70,LABORATORI ASSOCIATI LAGANˇ SC A RL -,Medicina di laboratorio - Aggregazione,Punto di accesso
1673,,,,CT,Catania,Bronte,CORSO UMBERTO 269,LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1674,,,,CT,Catania,Biancavilla,VIA VITTORIO EMANUELE 517,LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1675,,,,CT,Catania,Randazzo,VIA UMBERTO 162,LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL,Medicina di laboratorio - Aggregazione,Punto di accesso
1676,,,,CT,Catania,Bronte,CORSO UMBERTO 269,LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL ,Medicina di laboratorio - Aggregazione,Sede Operativa
1677,,,,CT,Catania,Caltagirone,VIA SAN DOMENICO SAVIO 38/C,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1678,,,,CT,Catania,Caltagirone,VIA GABELLE 3/5,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1679,,,,CT,Catania,Raddusa,via Garibaldi 21,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1680,,,,CT,Catania,Palagonia,via Delle Lagune 40,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1681,,,,CT,Catania,Palagonia,via N. Sauro 8/10,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1682,,,,CT,Catania,Militello in Val di Catania,via P.pe Branciforte 68,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1683,,,,CT,Catania,Castel di Iudica,via S. Giuseppe ,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1684,,,,CT,Catania,Scordia,via P.ssa di Piemonte 53,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1685,,,,CT,Catania,Scordia,via Capuana sn ang. via Simeto,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1686,,,,CT,Catania,Palagonia,VIA PALERMO N. 21/23 ,LABORATORI RIUNITI SANTA TERESA SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
1687,,,,CT,Catania,Mascalucia,CORSO SAN VITO 46,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1688,,,,CT,Catania,Acireale,VIA SAN MARTINO 58,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1689,,,,CT,Catania,Acireale,VIA VITTORIO VENETO 179/181,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1690,,,,CT,Catania,Catania,viale Vittorio Veneto 10,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1691,,,,CT,Catania,Catania,via Suor Maria Mazzarello 52 ,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1692,,,,CT,Catania,Catania,corso Italia 85,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1693,,,,CT,Catania,Catania,Piazza L. Ariosto 3,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1694,,,,CT,Catania,Catania,VIALE V. VENETO N. 10,LABORATORI RIUNITI SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
1695,,,,CT,Catania,,P.ZZA V. VENETO 18/19,LABORATORIO ANALISI BIOLOGICHE DELLA DOTTSSA CARMELA GUGLIELMINO & C,Medicina di laboratorio,Sede Operativa
1696,,,,CT,Catania,Caltagirone,VIA TOMASEO 24,LABORATORIO ANALISI BIOLOGICHE DI S CIANCIABELLA INFARINATO A SNC,Medicina di laboratorio,Sede Operativa
1697,,,,CT,Catania,Misterbianco,VIA G. DI VITTORIO 2,LABORATORIO ANALISI BIOLOGICHE DOTT GIOVANNI NICOTRA,Medicina di laboratorio,Sede Operativa
1698,,,,CT,Catania,Riposto,C.SO ITALIA 191,LABORATORIO ANALISI BIOLOGICHE DOTTSSA GIUSEPPINA LA FACE,Medicina di laboratorio,Sede Operativa
1699,,,,CT,Catania,San Gregorio di Catania,P.ZZA MARCONI 8 ,LABORATORIO ANALISI BIOLOGICHE SAS DI MESSINA ROSA M BENEDETTA,Medicina di laboratorio,Sede Operativa
1700,,,,CT,Catania,Catania,VIA AMMIRAGLIO CARACCIOLO 6,LABORATORIO ANALISI CATALDI SRL,Medicina di laboratorio,Sede Operativa
1701,,,,CT,Catania,Tremestieri Etneo,VIA NUOVALUCE 38,LABORATORIO ANALISI CLINICHE DEL DOTT PAPPALARDO SALVATORE & C SAS,Medicina di laboratorio,Sede Operativa
1702,,,,CT,Catania,Mascali,VIA GARIBALDI 26,LABORATORIO ANALISI CLINICHE DEL DOTT SPADARO GIUSEPPE & C SAS,Medicina di laboratorio,Sede Operativa
1703,,,,CT,Catania,Catania,VIA DUCA DEGLI ABRUZZI 54,LABORATORIO ANALISI CLINICHE DEL DR RENATO CALABRESE & C SAS,Medicina di laboratorio,Sede Operativa
1704,,,,CT,Catania,Giarre,VIA CALDERAI 85,LABORATORIO ANALISI CLINICHE DOTT ANTONINO GALATI,Medicina di laboratorio,Sede Operativa
1705,,,,CT,Catania,Riposto,VIA L. CAPUANA 30,LABORATORIO ANALISI CLINICHE DOTT ANTONUCCIO N & C SAS,Medicina di laboratorio,Sede Operativa
1706,,,,CT,Catania,Giarre,VIA PIRANDELLO 72,LABORATORIO ANALISI CLINICHE DR G PANEBIANCO & C SAS,Medicina di laboratorio,Sede Operativa
1707,,,,CT,Catania,Fiumefreddo di Sicilia,VIA UMBERTO 179/B,LABORATORIO ANALISI CLINICHE DRSSA GIANNETTO R & C SAS,Medicina di laboratorio,Sede Operativa
1708,,,,CT,Catania,Mascali,P.ZZA DUOMO 13,LABORATORIO ANALISI CLINICHE E BATTERIOLOGICHE DEL DR PENNISI FRANCESCO SRL,Medicina di laboratorio,Sede Operativa
1709,,,,CT,Catania,,VIA E. BELLIA 128,LABORATORIO ANALISI CLINICHE PERGOLIZZI DEL DOTT PERGOLIZZI & C SAS,Medicina di laboratorio,Sede Operativa
1710,,,,CT,Catania,Catania,VIA S. EUPLIO 13,LABORATORIO ANALISI CLINICHE S EUPLIO DELLA DOTTSSA MARIA CICERONE & C SAS ,Medicina di laboratorio,Sede Operativa
1711,,,,CT,Catania,Aci Catena,VIA IV NOVEMBRE 29,LABORATORIO ANALISI CLINICHE VASTA DR VALERIA VASTA & C SAS,Medicina di laboratorio,Sede Operativa
1712,,,,CT,Catania,Viagrande,VIA GARIBALDI 53,LABORATORIO ANALISI DI ESPOSITO ANTONIETTA & C SAS,Medicina di laboratorio,Sede Operativa
1713,,,,CT,Catania,Catania,VIA DUCA DEGLI ABRUZZI 67/G,LABORATORIO ANALISI EUROPA DI MT LENTINI & C SAS,Medicina di laboratorio,Sede Operativa
1714,,,,CT,Catania,Catania,CORSO INDIPENDENZA 14,LABORATORIO ANALISI FAMA' SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA ,Medicina di laboratorio,Sede Operativa
1715,,,,CT,Catania,Calatabiano,VIA GARIBALDI 12,LABORATORIO ANALISI SAN FILIPPO DOTT V CANNISTRACI & C SAS,Medicina di laboratorio,Sede Operativa
1716,,,,CT,Catania,Catania,VIA DOTTOR CONSOLI 68,LABORATORIO LABOGEN SAS DI CASTELLANO SALVATORE EPIFANIO & C,Medicina di laboratorio,Sede Operativa
1717,,,,CT,Catania,,VIA S. PELLICO 4/A ,L'AIRONE IL CENTRO DI TERAPIA FISICA E RIABILITAZIONE DI COPPOLA GIUSEPPA & C SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1718,,,,CT,Catania,Catania,V.LE AFRICA 170,LE CIMINIERE SRL,Dialisi,Sede Operativa
1719,,,,CT,Catania,San Giovanni la Punta,VIA DELLA REGIONE 60/B E 47/A,LUCAS SRL ,Poliambulatorio,Sede Operativa
1720,,,,CT,Catania,Mascalucia,VIA A. DE GASPERI 35,MAJOR SRL,Comunit Terapeutica Assistita,Sede Operativa
1721,,,,CT,Catania,Catania,VIA UMBERTO 121,MARCOCCIO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1722,,,,CT,Catania,Sant'Agata Li Battiati,VIA ROMA 102,MARIA REGINA SOC COOP SOCIALE,Residenza Sanitaria Assistita,Sede Operativa
1723,,,,CT,Catania,Aci Catena,VIA BADIA 24,MEDICAL CENTER DI ARMATA E SANTANGELO SNC,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1724,,,,CT,Catania,Sant'Agata Li Battiati,VIA QUASIMODO 1,MEDICAL SRL,Medicina di laboratorio,Sede Operativa
1725,,,,CT,Catania,Catania,VIA DELLE OLIMPIADI 10,MEDICAL TEC SRL ,Dialisi,Sede Operativa
1726,,,,CT,Catania,Giarre,VIA Q. SELLA 44 ,MEDICAL TEC SRL ,Dialisi,Sede Operativa
1727,,,,CT,Catania,San Michele di Ganzaria,VIA SOTTOTENENTE DA MONTE 3,MY SMILE CENTRO ODONTOIATRICO SAS DI PERNICONE CARLO,Odontoiatria,Sede Operativa
1728,,,,CT,Catania,Tremestieri Etneo,VIA ALCIDE DE GASPERI 9/11,NEFROLOGICO ETNEO SRL,Dialisi,Sede Operativa
1729,,,,CT,Catania,Gravina di Catania,VIA GRAMSCI 152,NEURODIAGNOSTICA DOTT D'ALPA FRANCESCO SRL,Neurologia,Sede Operativa
1730,,,,CT,Catania,Catania,piazza Stesicoro 8,NEWTON SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1731,,,,CT,Catania,Trecastagni,via F. Crispi 5,NEWTON SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1732,,,,CT,Catania,Catania,via Pacinotti 30,NEWTON SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1733,,,,CT,Catania,Catania,via V. Emanuele 535,NEWTON SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1734,,,,CT,Catania,Catania,via Dottor Consoli 57,NEWTON SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1735,,,,CT,Catania,Catania,VIA PACINOTTI N. 30 ,NEWTON SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
1736,,,,CT,Catania,Motta Sant'Anastasia,VIA TERRE NERE 166/A,OASI REGINA PACIS SRL,Comunit Terapeutica Assistita,Sede Operativa
1737,,,,CT,Catania,Riposto,VIA GIOIENI 2,OCULUS OFTALMICA SOLUZIONE PER IL BENESSERE SRL UNIPERSONALE,Oculistica,Sede Operativa
1738,,,,CT,Catania,Ragalna,P.ZZA CHIESA NUOVA 10,OFTALMOLOGICA DEL DOTT FRANCESCO SALVATORE LUIGI OLIVERI & C SAS,Oculistica,Sede Operativa
1739,,,,CT,Catania,Acireale,VIA P. VASTA 157,OFTALMOS SAS DEL DOTT CARMELO MANGANARO & C,Oculistica,Sede Operativa
1740,,,,CT,Catania,Catania,"VIA CIMAROSA 10, SCALA B",OTO 3 SAS DI LUCA ANNA MARIA BARBARA,Otorinolaringoiatria,Sede Operativa
1741,,,,CT,Catania,Catania,VIA ORTO LIMONI 7 PAL. F,PATANE' TROPEA DR COSIMO STUDIO DI OTORINOLARINGOIATRIA SRL,Otorinolaringoiatria,Sede Operativa
1742,,,,CT,Catania,Catania,PIAZZA MICHELANGELO BUONARROTI 22,POLIDIAGNOSTICA PETRAGNANI SRL,Radiologia Diagnostica,Sede Operativa
1743,,,,CT,Catania,Grammichele,VIA URANO Nř4,POLIDIAGNOSTICO GRAMMICHELE SRL,Radiologia Diagnostica,Sede Operativa
1744,,,,CT,Catania,Catania,VIA ETNEA 509,POLILAB SRL,Medicina di laboratorio,Sede Operativa
1745,,,,CT,Catania,Catania,VIA S. NULLO 24/26,PRESIDIO DI RIABILITAZIONE FRATELLI A E V PECORINO PATERNO',Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1746,,,,CT,Catania,Catania,P.ZZA SCIUTI 13,PUNTO CUORE DEL DOTT SALVATORE GRILLO SRL,Cardiologia,Sede Operativa
1747,,,,CT,Catania,Catania,VIA G. D'ANNUNZIO 125,RADIODIAGNOSTICA ANTONELLA D'ANGELO SRL,Radiologia,Sede Operativa
1748,,,,CT,Catania,Adrano,VIA E. FERMI 43/47,RADIOLOGIA LEOCATA FILIPPO SRL,Radiologia,Sede Operativa
1749,,,,CT,Catania,Catania,VIA MUSCATELLO 19/21,REM RADIOTERAPIA SRL,Radiologia Diagnostica,Sede Operativa
1750,,,,CT,Catania,Viagrande,VIA PENNINAZZO 11,REM RADIOTERAPIA SRL,Radioterapia,Sede Operativa
1751,,,,CT,Catania,Viagrande,VIA CARONDA 44,RESIDENCE FUTURA,Residenza Sanitaria Assistita,Sede Operativa
1752,,,,CT,Catania,Catania,LARGO ENRICO MILLO N 6,RESIDENZA SANITARIA ARKA SRL,Residenza Sanitaria Assistita,Sede Operativa
1753,,,,CT,Catania,Gravina di Catania,VIA F.LLI BANDIERA 83,RESIDENZA SERENA SRL,Residenza Sanitaria Assistita,Sede Operativa
1754,,,,CT,Catania,Catania,VIALE M. RAPISARDI 224,SALUS SAS LABORATORIO ANALISI CLINICHE DI ROMANO FRANCESCA EPIFANIA E C,Medicina di laboratorio,Sede Operativa
1755,,,,CT,Catania,Catania,CORSO SICILIA 105,SAMO ONLUS,Assistenza domiciliare persone in fase terminale,Sede Operativa
1756,,,,CT,Catania,Catania,VIA ENNA 15,SAMOT CATANIA ONLUS,Assistenza domiciliare persone in fase terminale,Sede Operativa
1757,,,,CT,Catania,Catania,VIA PASUBIO 15,SANICAM CATANIA AMBULATORIO POLISPECIALISTICO SPA ,Radiologia - Presidio Amb. Recupero Riab. - Ortopedia,Sede Operativa
1758,,,,CT,Catania,Bronte,VIA PIO LA TORRE SNC,SIRENA SRL ,Dialisi,Sede Operativa
1759,,,,CT,Catania,Aci Bonaccorsi,VIA MARTIRI DELLA LIBERTA' N. 34,SOCIETˇ DI SERVIZI IN SANITˇ SAS DEL DOTT PECI NUNZIO & C ,Neurologia,Sede Operativa
1760,,,,CT,Catania,Catania,VIALE AFRICA Nř46,SOCIETA TRA PROFESSIONISTI DEL DOTT FRANCESCO TRIPI & C SNC ,Odontoiatria,Sede Operativa
1761,,,,CT,Catania,Catania,VIA FICARAZZI 19,STUDIIO MEDICO DEL DOTT ZAGNI GIOVANNI SS,Dermatologia,Sede Operativa
1762,,,,CT,Catania,Catania,VIA S. NICOLO' AL BORGO 122,STUDIO BASILE PIETRO SAS RADIOLOGIA E TERAPIA FISICA,Radiologia,Sede Operativa
1763,,,,CT,Catania,Gravina di Catania,VIA L. SCIASCIA 2 ,STUDIO CARDIODIAGNOSTICO DI DI MAIUTA GISELLA & C SAS,Cardiologia,Sede Operativa
1764,,,,CT,Catania,Catania,VIA VERONA 33,STUDIO DENTISTICO ASSOCIATO PRICOCO AGNELLO,Odontoiatria,Sede Operativa
1765,,,,CT,Catania,Catania,PIAZZA LINCOLN 19,STUDIO DENTISTICO DOTTSSA FRANCESCA SCALA & C SAS,Odontoiatria,Sede Operativa
1766,,,,CT,Catania,Catania,VIA CERVIGNANO 47 ,STUDIO DERMATOLOGICO DEL DOTT CUTURI FILIPPO E C SAS,Dermatologia,Sede Operativa
1767,,,,CT,Catania,Viagrande,VIA DELLA REGIONE 19,STUDIO DERMATOLOGICO DOTTORESSA SCHLECHT KARINA & C SS TRA PROFESSIONISTI,Dermatologia,Sede Operativa
1768,,,,CT,Catania,San Giovanni la Punta,VIA MACELLO 86,STUDIO DI CARDIOANGIOLOGIA DEL DOTT MICHELE RINALDO SRL,Cardiologia,Sede Operativa
1769,,,,CT,Catania,Acireale,VIA F. PARADISO 44,STUDIO DI CARDIOLOGIA G DI BENEDETTO & C SNC,Cardiologia,Sede Operativa
1770,,,,CT,Catania,Catania,VIA BRUCA 8,STUDIO DI DERMATOLOGIA E VENEREOLOGIA DEL DOTT GUELI GIUSEPPE SRL,Dermatologia,Sede Operativa
1771,,,,CT,Catania,Catania,PIAZZA STESICORO 8,STUDIO DI DIAGNOSTICA E TERAPIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1772,,,,CT,Catania,Giarre,VIA CALDERAI 39/41,STUDIO DI ODONTOIATRIA DELLA DRSSA FLORESTA MARIA & C SAS,Odontoiatria,Sede Operativa
1773,,,,CT,Catania,Catania,PIAZZA STESICORO 8,STUDIO DI ORTOPEDIA DEL DR ROSARIO ANTONINO CICERO & C SAS,Ortopedia,Sede Operativa
1774,,,,CT,Catania,Acireale,VIA FELICE PARADISO 78 L,STUDIO DI RADIOLOGIA LIZZIO SRL,Radiologia,Sede Operativa
1775,,,,CT,Catania,Acireale,VIA PAOLO VASTA 169,STUDIO DI RADIOLOGIA BUSA' DEI DOTTORI ANTONINO E MARIO E BLANCA GIUSEPPA DANIELA - SOCIETA' SEMPLICE,Radiologia,Sede Operativa
1776,,,,CT,Catania,Misterbianco,VIA SAN NICOLO' 340,STUDIO DI RADIOLOGIA DEL DOTT ANDREA FERRERI & C SAS,Radiologia,Sede Operativa
1777,,,,CT,Catania,Aci Bonaccorsi,VIA PIETRO MASCAGNI 13,STUDIO DI RADIOLOGIA DEL DOTT MASSIMO D'AMORE & C SAS,Radiologia,Sede Operativa
1778,,,,CT,Catania,Linguaglossa,VIA MATTEOTTI 54,STUDIO DI RADIOLOGIA ED ECOGRAFIA DOTT FILIPPO RIZZO,Radiologia,Sede Operativa
1779,,,,CT,Catania,Catania,VIA ANDRONE 38,STUDIO DI RADIOLOGIA ENZO DE LUCA SRL,Radiologia,Sede Operativa
1780,,,,CT,Catania,Catania,VIA LAGO DI NICITO 71,STUDIO DI RADIOLOGIA PROF MICHELANGELO SCACCIANOCE SRL,Radiologia,Sede Operativa
1781,,,,CT,Catania,Catania,P.ZZA STESICORO 8,STUDIO DIAGNOSTICA E TERAPIA SRL AMBULATORIO DI ONCOLOGIA,Oncologia,Sede Operativa
1782,,,,CT,Catania,Catania,P.ZZA STESICORO 8,STUDIO DIAGNOSTICO E TERAPIA SRL,Radiologia,Sede Operativa
1783,,,,CT,Catania,Acireale,VIA LORETO 16,STUDIO MEDICO DI MEDICINA FISICA E RIABILITATIVA DOTT GIUSEPPE COCO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1784,,,,CT,Catania,Acireale,VIA KENNEDY 39/C,STUDIO MEDICO DOTT SCUDERO ALFIO SS,Dermatologia,Sede Operativa
1785,,,,CT,Catania,Tremestieri Etneo,VIA CARNAZZA 63,STUDIO MEDICO SOCIETA SEMPLICE,Dermatologia,Sede Operativa
1786,,,,CT,Catania,Grammichele,RAFFAELE FAILLA 36/C ,STUDIO OCULISTICO DI MAITA MASSIMO & C SAS,Oculistica,Sede Operativa
1787,,,,CT,Catania,San Gregorio di Catania,VIA SGROPPILLO 59,STUDIO ODONTOIATRICO PARISI ANGELA & C SAS,Odontoiatria,Sede Operativa
1788,,,,CT,Catania,Santa Venerina,VIA PROVINCIALE 60 (LINERA),STUDIO ODONTOIATRICO DOTT BELLUSO CLAUDIO ROSARIO,Odontoiatria,Sede Operativa
1789,,,,CT,Catania,Tremestieri Etneo,VIA NIZZETTI 65,STUDIO ODONTOIATRICO DOTTSSA CIPRI ANNUNZIATA,Odontoiatria,Sede Operativa
1790,,,,CT,Catania,Mascalucia,C.SO S. VITO 63,STUDIO ODONTOIATRICO DR RESTUCCIA RENATO,Odontoiatria,Sede Operativa
1791,,,,CT,Catania,Acireale,VIA LORETO 16,STUDIO SPECIALISTICO ODONTOIATRICO DOTT PULVIRENTI SEBASTIANO E GIUSEPPE,Odontoiatria,Sede Operativa
