CAP,Latitudine,Longitudine,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
0,0.0,0.0,CT,Catania,Viagrande,VIA DELLA REGIONE 19,STUDIO DERMATOLOGICO DOTTORESSA SCHLECHT KARINA & C SS TRA PROFESSIONISTI,Dermatologia,Sede Operativa
95037,37.5786697,15.0918593,CT,Catania,San Giovanni la Punta,VIA MACELLO 86,STUDIO DI CARDIOANGIOLOGIA DEL DOTT MICHELE RINALDO SRL,Cardiologia,Sede Operativa
0,0.0,0.0,CT,Catania,Acireale,VIA F. PARADISO 44,STUDIO DI CARDIOLOGIA G DI BENEDETTO & C SNC,Cardiologia,Sede Operativa
95128,37.5172461,15.0844162,CT,Catania,Catania,VIA BRUCA 8,STUDIO DI DERMATOLOGIA E VENEREOLOGIA DEL DOTT GUELI GIUSEPPE SRL,Dermatologia,Sede Operativa
95124,37.5074251,15.085904747430828,CT,Catania,Catania,PIAZZA STESICORO 8,STUDIO DI DIAGNOSTICA E TERAPIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
95014,37.7265792,15.1868089,CT,Catania,Giarre,VIA CALDERAI 39/41,STUDIO DI ODONTOIATRIA DELLA DRSSA FLORESTA MARIA & C SAS,Odontoiatria,Sede Operativa
95124,37.5074251,15.085904747430828,CT,Catania,Catania,PIAZZA STESICORO 8,STUDIO DI ORTOPEDIA DEL DR ROSARIO ANTONINO CICERO & C SAS,Ortopedia,Sede Operativa
95024,37.6184794,15.1607918,CT,Catania,Acireale,VIA FELICE PARADISO 78 L,STUDIO DI RADIOLOGIA LIZZIO SRL,Radiologia,Sede Operativa
95024,37.6158196,15.162856,CT,Catania,Acireale,VIA PAOLO VASTA 169,STUDIO DI RADIOLOGIA BUSA' DEI DOTTORI ANTONINO E MARIO E BLANCA GIUSEPPA DANIELA - SOCIETA' SEMPLICE,Radiologia,Sede Operativa
95045,37.5190413,15.010623,CT,Catania,Misterbianco,VIA SAN NICOLO' 340,STUDIO DI RADIOLOGIA DEL DOTT ANDREA FERRERI & C SAS,Radiologia,Sede Operativa
95020,37.5957061,15.1029915,CT,Catania,Aci Bonaccorsi,VIA PIETRO MASCAGNI 13,STUDIO DI RADIOLOGIA DEL DOTT MASSIMO D'AMORE & C SAS,Radiologia,Sede Operativa
95015,37.8364331,15.1424223,CT,Catania,Linguaglossa,VIA MATTEOTTI 54,STUDIO DI RADIOLOGIA ED ECOGRAFIA DOTT FILIPPO RIZZO,Radiologia,Sede Operativa
95124,37.5104452,15.0808346,CT,Catania,Catania,VIA ANDRONE 38,STUDIO DI RADIOLOGIA ENZO DE LUCA SRL,Radiologia,Sede Operativa
95124,37.5089194,15.0791551,CT,Catania,Catania,VIA LAGO DI NICITO 71,STUDIO DI RADIOLOGIA PROF MICHELANGELO SCACCIANOCE SRL,Radiologia,Sede Operativa
95124,37.5074251,15.085904747430828,CT,Catania,Catania,P.ZZA STESICORO 8,STUDIO DIAGNOSTICA E TERAPIA SRL AMBULATORIO DI ONCOLOGIA,Oncologia,Sede Operativa
95124,37.5074251,15.085904747430828,CT,Catania,Catania,P.ZZA STESICORO 8,STUDIO DIAGNOSTICO E TERAPIA SRL,Radiologia,Sede Operativa
95024,37.6231919,15.1609249,CT,Catania,Acireale,VIA LORETO 16,STUDIO MEDICO DI MEDICINA FISICA E RIABILITATIVA DOTT GIUSEPPE COCO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
95024,37.6197981,15.1619608,CT,Catania,Acireale,VIA KENNEDY 39/C,STUDIO MEDICO DOTT SCUDERO ALFIO SS,Dermatologia,Sede Operativa
95030,37.5411079,15.0932763,CT,Catania,Tremestieri Etneo,VIA CARNAZZA 63,STUDIO MEDICO SOCIETA SEMPLICE,Dermatologia,Sede Operativa
95042,37.2112203,14.6442024,CT,Catania,Grammichele,RAFFAELE FAILLA 36/C ,STUDIO OCULISTICO DI MAITA MASSIMO & C SAS,Oculistica,Sede Operativa
95027,37.5505414,15.1171394,CT,Catania,San Gregorio di Catania,VIA SGROPPILLO 59,STUDIO ODONTOIATRICO PARISI ANGELA & C SAS,Odontoiatria,Sede Operativa
95010,37.664623,15.1383522,CT,Catania,Santa Venerina,VIA PROVINCIALE 60 (LINERA),STUDIO ODONTOIATRICO DOTT BELLUSO CLAUDIO ROSARIO,Odontoiatria,Sede Operativa
0,0.0,0.0,CT,Catania,Tremestieri Etneo,VIA NIZZETTI 65,STUDIO ODONTOIATRICO DOTTSSA CIPRI ANNUNZIATA,Odontoiatria,Sede Operativa
95030,37.574513,15.0567475,CT,Catania,Mascalucia,C.SO S. VITO 63,STUDIO ODONTOIATRICO DR RESTUCCIA RENATO,Odontoiatria,Sede Operativa
95024,37.6231919,15.1609249,CT,Catania,Acireale,VIA LORETO 16,STUDIO SPECIALISTICO ODONTOIATRICO DOTT PULVIRENTI SEBASTIANO E GIUSEPPE,Odontoiatria,Sede Operativa
95031,37.6613506,14.8325855,CT,Catania,Adrano,VIA TAGLIAMENTO 64,TIELLE DIAGNOSTYC SRL LABORATORIO ANALISI CLINICHE ,Medicina di laboratorio,Sede Operativa
95125,37.5437614,15.0779354,CT,Catania,Sant'Agata Li Battiati,VIA BARRIERA DEL BOSCO 51/53,UMR - UNITA' DI MEDICINA DELLA RIPRODUZIONE,Procreazione Medicalmente Assistita,Sede Operativa
0,0.0,0.0,CT,Catania,Catania,VIA LOUIS BRAIL 6,UNIONE ITALIANA CIECHI ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
95030,37.6018331,15.0350957,CT,Catania,Mascalucia,VIA DEL BOSCO N. 243,VILLA CHIARA SRL,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,CT,Catania,Pedara,VIA DEL VECCHIO PINO 16,VILLA ERMINIA SRL,Comunità Terapeutica Assistita,Sede Operativa
95123,37.540722,15.0553215,CT,Catania,Catania,VIA GALERMO 173,VILLA FRANCESCA - CENTRO DI RIABILITAZIONE,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
95030,37.6470028,15.0544053,CT,Catania,Pedara,VIA TARDERIA 146,VILLA GAIA SRL,Residenza Sanitaria Assistita,Sede Operativa
95030,37.5623428,15.0728103,CT,Catania,Tremestieri Etneo,VIA LEONARDO DA VINCI 35,VILLA IGEA,Comunità Terapeutica Assistita,Sede Operativa
95019,37.6948358,15.0974769,CT,Catania,Zafferana Etnea,VIA CASSONE 51,VILLA LETIZIA SRL,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,CT,Catania,Misterbianco,VIA PILATA 8,VILLA LISA SRL,Residenza Sanitaria Assistita,Sede Operativa
0,0.0,0.0,CT,Catania,Misterbianco,VIA PILATA 8,VILLA LISA SRL AMBULATORIO,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
95030,37.5991247,15.0668267,CT,Catania,Pedara,VIA ETNEA 165/A,VILLA MARIKA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
95025,37.6068907,15.116867,CT,Catania,Aci Sant'Antonio,VIA LAVINA 129,VILLA S ANTONIO SRL,Comunità Terapeutica Assistita,Sede Operativa
95010,37.7182127,15.1128127,CT,Catania,Milo,VIA CASELLE PIANOGRANDE 50,VILLA SALVADOR SRL ,Comunità Terapeutica Assistita,Sede Operativa
95010,37.7222694,15.1153719,CT,Catania,Milo,CORSO ITALIA 21,VILLA SALVADOR SRL ,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,CT,Catania,,CORSO ITALIA 78/84,VILLA SANDRA,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
95037,37.5918288,15.099489,CT,Catania,San Giovanni la Punta,VIA ACI BONACCORSI 16,VILLA SANDRA,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
95027,37.528811,15.0944067,CT,Catania,Catania,VIA NUOVALUCELLO 57,VILLA VERDE SRL,Comunità Terapeutica Assistita,Sede Operativa
95016,37.7693978,15.1718102,CT,Catania,Mascali,VIA DOMENICO NICOLOSI 106,VILLAGGIO MEDITERRANEO ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,CT,Catania,Catania,VIA SUOR MARIA MAZZARELLO NN. 50/52 ,X-RAY CATANIA SRL,Radiologia,Sede Operativa
0,0.0,0.0,CT,Catania,,VIALE DON ORIONE N.1,X-RAY STUDIO DI DIAGNOSTICA PER IMMAGINI DI COPPOLA ELSA E COPPOLAMARZIA & C SNC,Radiologia,Sede Operativa
92100,37.305906,13.5926747,AG,Agrigento,Agrigento,viale della Vittoria 193,ABC ANALISI CLINICHE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,AG,Agrigento,Montallegro,VIA INGRAUDO GAGLIANO SALVATORE,ABC ANALISI CLINICHE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,AG,Agrigento,Agrigento,via P. Nenni s.n.,ABC ANALISI CLINICHE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
92100,37.305906,13.5926747,AG,Agrigento,Agrigento,Viale della Vittoria 271/bis,ABC ANALISI CLINICHE SRL ,Medicina di laboratorio - Aggregazione,Sede Operativa
92021,37.4056312,13.6174459,AG,Agrigento,Aragona,VIA TORINO 10,AESCULAPIUS SRL DI DOTTSSA G LATTUCA,Medicina di laboratorio,Sede Operativa
92100,37.321731,13.5819667,AG,Agrigento,Agrigento,"VIA MATTEO CIMARRA, 39",AIAS ONLUS - SEZ AGRIGENTO - DI STEFANIA BUONGIORNO,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
70013,40.8826249,17.1638731,AG,Agrigento,Grotte,VIA MATTEOTTI 7,AMB ODONT DOTT GIOVANNI RANDAZZO,Odontoiatria,Sede Operativa
92010,37.6174921,13.4426396,AG,Agrigento,Bivona,VIA GIRGENTI 53,AMB SPECIALISTICO RENATO TRAINA SRL,Dialisi,Sede Operativa
92011,37.4386095,13.3975082,AG,Agrigento,Cattolica Eraclea,CORSO REGINA MARGHERITA 206,AMBULATORIO DENTISTICO DOTT FAUSTO ARMENIO,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Ravanusa,C.SO GARIBALDI 273,AMBULATORIO DERMATOLOGIA DOTT ANGELO LENTINI,Dermatologia,Sede Operativa
92026,37.3070592,13.6516926,AG,Agrigento,Favara,VIA PIERSANTI MATTARELLA 3/A,AMBULATORIO DERMATOLOGICO DOTT DISTEFANO GIUSEPPE SAS,Dermatologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Siculiana,VIA MAZZINI 16/A,AMBULATORIO DI CARDIOLOGIA DELL DOTTSSA SAMPERISI GIUSEPPA ELEONORA SAS,Cardiologia,Sede Operativa
92020,37.1915967,13.7632392,AG,Agrigento,Palma di Montechiaro,VIA FIORENTINO 47/53,AMBULATORIO DI CARDIOLOGIA DEL DOTT ALFONSO SCIARRATTA SAS,Cardiologia,Sede Operativa
92100,37.3106669,13.5820193,AG,Agrigento,Agrigento,VIA S. FRANCESCO D'ASSISI 45,AMBULATORIO DI CARDIOLOGIA DOTT ANDREA DINOLFO,Cardiologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Palma di Montechiaro,VIA TONNARELLA 6,AMBULATORIO DI CARDIOLOGIA DOTT DOMENICO SFERRAZZA,Cardiologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Burgio,VIA VITT. EMANUELE 12,AMBULATORIO DI FISIOCHINESITERAPIA DON GIUSEPPE LEONE DI FILIPPO LEONE & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
0,0.0,0.0,AG,Agrigento,Santa Margherita di Belice,COMPARTO 206 LOTTO 6 E 7,AMBULATORIO DI FISIOCHINESITERAPIA DON GIUSEPPE LEONE DI FILIPPO LEONE & C SAS ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
92015,37.4052255,13.5317509,AG,Agrigento,Raffadali,VIA DIANA 29,AMBULATORIO DI UROLOGIA DOTT MINACAPILLI GIUSEPPE,Urologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Cianciana,CORSO COMMENDATORE CINQUEMANI ARCURI 133,AMBULATORIO MEDICO DENTISTICO CARDILE & C SAS DEL DOTT CARDILE TOMMASO,Odontoiatria,Sede Operativa
92015,37.4044463,13.5318133,AG,Agrigento,Raffadali,P.ZZA PROGRESSO 15/16,AMBULATORIO MEDICO DI DERMATOLOGIA DOTT SALVATORE GARZIANO ,Dermatologia,Sede Operativa
92020,37.6236582,13.4907461,AG,Agrigento,Santo Stefano Quisquina,VIA REINA 1,AMBULATORIO MEDICO OCULISTICO DOTT A MASSARO & C SAS,Oculistica e chirurgia ambulatoriale,Sede Operativa
92016,37.5017933,13.2709463,AG,Agrigento,Ribera,VIA PIER DELLE VIGNE 44,AMBULATORIO ODONTOIATRICO DEL DOTT GIUSEPPE MARRONE,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Casteltermini,P.TTA GEN. C.A. DALLA CHIESA 30,AMBULATORIO ODONTOIATRICO DOTT DE MARCO VINCENZO,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Cattolica Eraclea,VIA G. AMENDOLA 5,AMBULATORIO ODONTOIATRICO DOTT PAOLO ENZO CAMMALLERI,Odontoiatria,Sede Operativa
92023,37.264614,13.917898,AG,Agrigento,Campobello di Licata,VIA EDISON 2,AMBULATORIO ODONTOIATRICO DOTT CASTRONOVO ROSARIO & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Palma di Montechiaro,P.ZZA DOMENICO AQUILINO 136,AMBULATORIO ODONTOIATRICO DOTT GIUSEPPE BURGIO,Odontoiatria,Sede Operativa
92011,37.4388768,13.393195,AG,Agrigento,Cattolica Eraclea,VIA CAMPIDOGLIO 12,AMBULATORIO ODONTOIATRICO DOTT GIUSEPPE MESSINA,Odontoiatria,Sede Operativa
92100,37.3167603,13.5801025,AG,Agrigento,Agrigento,VIA IMERA 97,AMBULATORIO ODONTOIATRICO DOTT MARIA GIOVANNA POMO & CAPITANO SAS,Odontoiatria,Sede Operativa
92020,37.1907581,13.7699578,AG,Agrigento,Palma di Montechiaro,VIA PERGUSA 75,AMBULATORIO ODONTOIATRICO DOTT PAOLO DIFALCO,Odontoiatria,Sede Operativa
92026,37.3141406,13.6640358,AG,Agrigento,Favara,VIA SANT'ANGELO 51,AMBULATORIO ODONTOIATRICO DOTT SALVATORE CASA',Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Favara,VIA KENNEDY 86,AMBULATORIO ODONTOIATRICO DOTT SALVATORE FALZONE,Odontoiatria,Sede Operativa
92020,37.1916208,13.7607874,AG,Agrigento,Palma di Montechiaro,VIA NINO BIXIO 56,AMBULATORIO ODONTOIATRICO DOTT SCICHILONE SANDRO,Odontoiatria,Sede Operativa
92020,37.4069465,13.7372569,AG,Agrigento,Racalmuto,VIA GARIBALDI 68,AMBULATORIO ODONTOIATRICO DOTT TAIBI CALOGERO & C SAS,Odontoiatria,Sede Operativa
92100,37.3225574,13.5783433,AG,Agrigento,Agrigento,VIA MADONNA DELLE ROCCHE 2,AMBULATORIO ODONTOIATRICO DOTT TRAVERSA LUIGI SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Siculiana,VIA MICHELANGELO 12,AMBULATORIO ODONTOIATRICO DOTTSSA SMV DI CARO SRL,Odontoiatria,Sede Operativa
92022,37.6311683,13.6308822,AG,Agrigento,Cammarata,VIA VENEZIA 101,AMBULATORIO ODONTOIATRICO DOTTSSA DI MARCO GIUSEPPINA,Odontoiatria,Sede Operativa
92020,37.4069465,13.7372569,AG,Agrigento,Racalmuto,VIA GARIBALDI 21,AMBULATORIO ODONTOIATRICO DOTTSSA EMANUELA DI VITA SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Santa Elisabetta,VIA NAZIONALE 27,AMBULATORIO ODONTOIATRICO DOTTSSA FRAGAPANE ANGELA MARIA ,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Ravanusa,C.SO GARIBALDI 224,AMBULATORIO ODONTOIATRICO DOTTSSA VITTORIA ZAGARRIO,Odontoiatria,Sede Operativa
92020,37.6241148,13.631123,AG,Agrigento,San Giovanni Gemini,VIA DEI GERANI N. 4,AMBULATORIO ODONTOIATRICO IL SORRISO SRL,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Campobello di Licata,VIA BARONE LA LOMIA 33/35,AMBULATORIO ODONTOIATRICO NOBILE DI NOBILE NOEMI & C SNC,Odontoiatria,Sede Operativa
92015,37.4029094,13.5324527,AG,Agrigento,Raffadali,VIA ROMA 89,AMBULATORIO ODONTOIATRICO VECCHIO ANTONIO ORALSAN SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Sciacca,VIA G. VERDI 27,AMBULATORIO ONDONTOIATRICO DOTT MASSIMO VENTO,Odontoiatria,Sede Operativa
0,0.0,0.0,AG,Agrigento,Canicatt,VIA CAPITANO MAIRA 45,AMBULATORIO OSTETRICIA E GINECOLOGIA DOTT LALOMIA GIOACHINO,Ostetricia e ginecologia,Sede Operativa
92020,37.4819776,13.5464976,AG,Agrigento,Agrigento,VIA PETRARCA 2/BIS,AMBULATORIO OSTETRICIA E GINECOLOGIA DOTTSSA ROSANO ANGELA,Ostetricia e ginecologia,Sede Operativa
92100,37.3125654,13.584526,AG,Agrigento,Agrigento,VIA GIOENI 43,AMBULATORIO OSTETRICIA E GINECOLOGIA DOTTSSA VALERIA CAVALLERO ,Ostetricia e ginecologia,Sede Operativa
92019,37.5155774,13.0773478,AG,Agrigento,Sciacca,VIA CAPPUCCINI 145,ANALISI CLINICHE BIOSALUS SNC DI BOLLARA GIUSEPPINA E COGNATA CATERINA,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Menfi,VIA A. VOLTA 34,ANALISI CLINICHE DOTT ACCORDINO F & LA BELLA C SNC,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Porto Empedocle,VIA SALITA CHIESA 30,ANALISI CLINICHE DOTT PAOLA MALATO SRL,Medicina di laboratorio,Sede Operativa
92022,37.6307757,13.6363845,AG,Agrigento,Cammarata,C.SO MATTEOTTI 7/11,ANALISI CLINICHE E MICROBIOLOGICHE DI MANGIAPANE GIUSEPPA & C SAS,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Favara,VIA REGINA MARGHERITA 71,ANALIT SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,AG,Agrigento,Favara,VIA REGINA MARGHERITA 71,ANALIT SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,AG,Agrigento,Casteltermini,VIA CARLO ALBERTO DALLA CHIESA 7,ANALIT SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
92018,37.6936224,13.0121378,AG,Agrigento,Agrigento,VIA MANTEGNA 41,"ANALITIKON SNC - CHIMICA, CLINICA E BATTERIOLOGICA DEL DOTT G CARADONNA & C ",Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Montallegro,VIA LIBERTA' N. 4,ANDROS MEDICAL SRL CENTRO DI FISIOTERAPIA E RIABILITAZIONE,Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Canicatt,C/da Corrice snc,ASSOCIAZIONE ABACA (ONLUS),Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
92020,37.5067981,13.5261145,AG,Agrigento,Agrigento,"VIA GRAMSCI, 6",ASSOCIAZIONE CASA DELLA SPERANZA DON A GINEX - ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,AG,Agrigento,Ravanusa,VIA LINCOLN 178,ASSOCIAZIONE CENTRO AMICO ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,AG,Agrigento,Sambuca di Sicilia,"VIALE GIOVANNI XXIII, 2 ",ASSOCIAZIONE OASI CANA - ONLUS CENTRO SOLIDALI CON TE DI A ADORNO,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,AG,Agrigento,Favara,VIA TEN. COL. STUTO 12,ATTANASIO DOTT SALVATORE,Pneumologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Menfi,VICOLO DEL MANDORLO SN ,AUTOS CENTRO DIURNO PER ASSISTENZA A PERSONE AFFETTE DA DISTURBO AUTISTICO GESTITO DALLA SOCIETA ATI AEQUITAS SRLS - ASDA SRLS - ASSOCIAZIONE LA CRISALIDE,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
17230,-22.2309966,-48.7269804,AG,Agrigento,Sciacca,,AZIENDA TERMALE FINTUR SCIACCA,Terme,Sede Operativa
92026,37.3206763,13.6641689,AG,Agrigento,Favara,VIA CAPITANO CALLEA 30,BIOECO ANALISI SRL ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Agrigento,VIA NUOVO COMPARTO 56 LOTTI 10/11,BIOS - MEDIC SRL,Dialisi,Sede Operativa
0,0.0,0.0,AG,Agrigento,San Giovanni Gemini,VIA G. PASCOLI 18,BIOTECHNOLOGIES SOCIETA' CONSORTILE A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,AG,Agrigento,San Giovanni Gemini,VIA G. PASCOLI 18,BIOTECHNOLOGIES SOCIETA' CONSORTILE A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,AG,Agrigento,Menfi,P.ZZA VITTORIO EMANUELE 7,CACIOPPO DOTT SERGIO & C SAS,Cardiologia,Sede Operativa
92010,37.3378922,13.4228129,AG,Agrigento,Siculiana,VIA SIRACUSA 2,CAD SRL,Medicina di laboratorio,Sede Operativa
92100,37.310732,13.5806061,AG,Agrigento,Agrigento,"VIA ORTOLANI, 4 ",CAPP COOPERATIVA SOCIALE ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
92020,37.6304257,13.4858596,AG,Agrigento,Santo Stefano Quisquina,VIA NAZIONALE 16,CASA DI CURA I ATTARDI ,Casa di cura,Sede Operativa
0,0.0,0.0,AG,Agrigento,Sciacca,VIA DEL GIGLIO 190 ,CASA DI CURA SANTA MARIA DEL GIGLIO SRL DI ATRIA ANDREA,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,AG,Agrigento,Agrigento,VIA PORTA AUREA SNC,CASA DI CURA SANT'ANNA,Casa di cura,Sede Operativa
0,0.0,0.0,AG,Agrigento,Agrigento,VIA PORTA AUREA SNC,CASA DI CURA SANT'ANNA ,Attività ambulatoriale case di cura private,Sede Operativa
0,0.0,0.0,AG,Agrigento,Canicatt,V.LE REGINA MARGHERITA 47,CEDIM SRL (CENTRO DIAGNOSTICA PER IMMAGINI),Radiologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Sciacca,VIA L. STURZO 18,CENTRO ANALISI CLINICHE BIOLOGICHE PIAZZA E CIACCIO & C SNC,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Ribera,VIA GARIBALDI 10,CENTRO BIOS SRL ANALISI CHIMICO CLINICHE DOTT PAOLO TORTORICI,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Sciacca,VIA DELLEGARNETTE 12,CENTRO ODONTOIATRICO DOTTSSA SARA L DI MARIA SAS,Odontoiatria,Sede Operativa
92100,37.3203201,13.5943147,AG,Agrigento,Agrigento,VIA PIERSANTI MATTARELLA 87,CENTRO AMBULATORIALE DI EMODIALISI AURORA SRL,Dialisi,Sede Operativa
92027,37.1074056,13.9466698,AG,Agrigento,Licata,VIA IPPOLITO NIEVO 2,CENTRO ANALISI OLTREPONTE DRSSA GIOVANNA VINCENTI,Medicina di laboratorio,Sede Operativa
92100,37.3308309,13.590828,AG,Agrigento,Agrigento,VIA BARONE CELSA 10/12,CENTRO ANALISI CLINICHE BIOLOGICHE CAM SRL,Medicina di laboratorio,Sede Operativa
92016,37.5005419,13.2707022,AG,Agrigento,Ribera,VIA TERRITO 16,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,AG,Agrigento,Ribera,CORSO F. CRISPI 25/27,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,AG,Agrigento,Ribera,VIA RUGGERO NORMANNO 146 ,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
92016,37.5041966,13.2720658,AG,Agrigento,Ribera,VIA OLIVETO 63,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,AG,Agrigento,Cianciana,VIA MARTORANA 2,CENTRO ANALISI CLINICHE DI GAGLIANO GIUSEPPE SAS,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Canicatt,VIA FRANCIA 4,CENTRO ANALISI CLINICHE GUCCIONE SRL,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Castrofilippo,VIA 1 MAGGIO 5,CENTRO ANALISI CLINICHE MARCHESE RAGONA SRL,Medicina di laboratorio,Sede Operativa
92026,37.3191851,13.6615183,AG,Agrigento,Favara,VIA MULINO 4,CENTRO ANALISI CLINICHE SRL ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Favara,VIA PAPA LUCIANI 17/19,CENTRO ANALISI DARWIN SRL DI DOTTSSA ANTONELLA LICATA,Medicina di laboratorio,Sede Operativa
92100,37.2712106,13.6177923,AG,Agrigento,Agrigento,VIA LOMBARDIA 58,CENTRO ANALISI MOSE' SRL DI TRUPIA AURELIO,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Ravanusa,VIA MARTIRI XVI MARZO 1,CENTRO BIOTERAPICO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
92027,37.1001147,13.9399576,AG,Agrigento,Licata,VIA DANTE 17,CENTRO CARDIOVASCOLARE DEL DOTTOR SERGIO LICATA & C SAS,Cardiologia,Sede Operativa
92031,35.5077816,12.6155842,AG,Agrigento,Lampedusa e Linosa,VIA GRECALE 22,CENTRO CLINICO LAMPEDUSA SRL ,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,AG,Agrigento,Naro,VIA B. BARTOLOMEO RIOLO 20,CENTRO DENTISTICO DI ZARBO BALDASSARE & C SAS,Odontoiatria,Sede Operativa
92027,37.1027067,13.9402232,AG,Agrigento,Licata,P.ZZA LINARES 8,CENTRO DERMATOLOGICO DOTT CRISTOFORO PIACENTI & C SAS,Dermatologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Agrigento,VIA F. CRISPI 146,CENTRO DERMATOLOGICO DOTTOR CARMELO SGARITO & C SAS,Dermatologia,Sede Operativa
0,0.0,0.0,AG,Agrigento,Sciacca,VIA P GERARDI 116,CENTRO DI BIODIAGNOSTICA DR GAETANO DI NATALE,Medicina di laboratorio,Sede Operativa
92100,37.3167603,13.5801025,AG,Agrigento,Agrigento,VIA IMERA 45/49 ,CENTRO DI DIAGNOSTICA E TERAPIA FISICA DOTTRI MONTALBANO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
