lat,long,description,name
37.2972763,15.0023493,VIA ETNEA 154/A,"CENTRO DI DIAGNOSTICA E TERAPIA CARDIOVASCOLARE DEL DOTT SERGIO MONACO E C SAS "
37.0778871,15.2814893,VIALE TERACATI 51/M,CENTRO DI RIABILITAZIONE ISOPTERA (SOC COOP SAN MARTINO)
0.0,0.0,CORSO SAVOIA SNC,CENTRO DI RIABILITAZIONE SRL UNISOCIO
37.0766001,15.283591,VIA SAN SEBASTIANO 39,CENTRO DIAGNOSTICO CARDIOLOGICO MANGIAFICO SRL - MANGIAFICO SALVATORE
0.0,0.0,VIA R. SETTIMO 26,CENTRO DIAGNOSTICO S VENERA SRL
0.0,0.0,VIA A. CAVARRA 33,CENTRO DIALISI NEFRAL SRL
37.2925592,14.9980115,VIA CERERE 6,"CENTRO DIALISI SAN LUCA SRL "
36.9127996,15.1443039,VIA BASILE 2,"CENTRO DIALISI SUNDIAL SRL "
37.2910911,15.0017414,Via Agnone 28,CENTRO DIURNO PER SOGGETTI AFFETTI DA DISTURBO AUTISTICO SOCIETˇ COOPERATIVA SOCIALE CORALLO
37.2266867,14.879958,VIA TRAPANI 27,CENTRO MEDICO AMBULATORIALE IPPOLITO FRANCESCO & C SNC
36.8881903,15.0655635,VIA BOITO 2/A,CENTRO NEURODIAGNOSTICO DEL DOTT GIUSEPPE GENOVESI & C SAS
36.8936569,15.0706512,VIA GIOVANNI NICOTERA 36,CENTRO OCULISTICO DEL DOTT  CORRADO MIGLIORE SAS
37.0802848,15.1556897,Corso Vittorio Emanuele 502,CENTRO ODONTOIATRICO LO GIUDICE SRL
0.0,0.0,VIA VITTORIO EMANUELE 24,CENTRO ODONTOIATRICO MACCA DI MACCA SALVATORE & C SAS
36.7161672,15.0908481,VIA UNITA' 56,CENTRO ODONTOIATRICO PACHINO DEL DR MIZZI DINO & C SRL
37.2316139,15.2187671,VIA XIV OTTOBRE 65,"CENTRO ODONTOIATRICO TOMASI SAS DI SCIBILIA DOTT MAURO "
36.716419,15.0894939,VIA MARSALA 8,CENTRO OTORINO PACHINESE SS
0.0,0.0,VIA SERVI DI MARIA 7,"CENTRO POLIDIAGNOSTICO S LUCIA GLEF SRL "
0.0,0.0,VIA SERVI DI MARIA 7,"CENTRO POLIDIAGNOSTICO S LUCIA GLEF SRL "
0.0,0.0,VIA SERVI DI MARIA 7,"CENTRO POLIDIAGNOSTICO S LUCIA GLEF SRL "
36.8189138,14.9516134,VIA SIPIONE 175,"CENTRO POLIFUNZIONALE RIABILITAZIONE SOCIETA' COOPERATIVA SOCIALE "
37.069883,15.2837889,corso Gelone 39,CENTRO SERVIZI MEDICI SC A RL
37.16217,15.0339313,via Padre Gaudenzio Cianci 4,CENTRO SERVIZI MEDICI SC A RL
37.0847517,15.2810053,VIALE TICA 174,CLEF DEL DOTT GIULIANO CARMELO & C SAS
0.0,0.0,VIA DELLE VIGNE N. 76/78 - Cassibile,CONSORLABO SC A RL
36.910596,15.1314585,via Ruggero Settimo 26,CONSORLABO SC A RL
0.0,0.0,CONTRADA CODALUPO,CONSORZIO ARETUSEO DI RIABILITAZIONE ONLUS
0.0,0.0,CONTRADA TIMPAROSSA SN,"CONSORZIO ARETUSEO DI RIABILITAZIONE ONLUS "
37.0753716,15.2815081,corso Gelone n. 82,CONSORZIO SANITARIO DEDA S C A RL
37.0753716,15.2815081,corso Gelone n. 63,CONSORZIO SANITARIO DEDA S C A RL
37.1803,15.1287922,VIALE KENNEDY 72,CONSORZIO SICIILIANO DI RIABILITAZIONE CRS SC A RL
37.2739755,15.0170495,via Fontenuovo 110/112,CRES SCARL
37.2920921,15.0001419,via Etnea 23,CRES SCARL
37.293106,14.9968529,via Toledo 48,CRES SCARL
37.3029561,15.0021726,VIA ETNEA N. 23,CRES SCARL
0.0,0.0,CONTRADA Costa dei Conti sn,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
37.1803,15.1287922,viale Kennedy 72,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
37.080912,15.1525695,"VIA IV NOVEMBRE 50 ",DENTAL CENTER FLORIDIA SRL
37.0610449,14.9101199,VIA QUASIMODO 7,DI BARTOLO NUNZIO & C SNC
36.7174158,15.0984749,VIA CAVOUR 14,DIAGNOSTICA PER IMMAGINI DI MONCADA SALVATORE SRL
0.0,0.0,VIA U. SOVIETICA 1,DIALISI ARETUSEA SRL
0.0,0.0,CONTRADA OLIVETO BRUCOLI MARE,DIAVERUM ITALIA SRL
37.2876659,14.9970645,VIA FRATELLI BANDIERA 13,DIAVERUM ITALIA SRL
37.2279663,15.2212408,VIA MEGARA 217,D'ONOFRIO ROSARIO SNC
37.2279663,15.2212408,VIA MEGARA 217,D'ONOFRIO ROSARIO SNC
37.0778871,15.2814893,VIALE TERACATI 51/I,ECORAD DI AMATO SALVATORE E C SNC
37.2773103,15.0125113,VIA ARCHIMEDE 49,EMANUELE SALVO SERGIO
36.8870576,15.074381,VIALE PRINCIPE DI PIEMONTE 32,EMOLAB DI VIRGA LUANA & C SAS
37.2891971,14.9993488,"VIA ZENONE N. 9 ","FISIOMAG SRL "
37.0705047,15.2810235,VIA ADDA 9,FISIOMED SRL
37.0816263,15.1494788,CORSO VITTORIO EMANUELE 281,"FLORILAB SRL "
0.0,0.0,VIA L. SPAGNA 32,FONDAZIONE S ANGELA MERICI ONLUS
37.0818109,15.1524517,VIA ROMA 13,FORUCCELLO SRL
37.0818638,15.2870999,VIALE TICA 71,GIBI SRLCENTRO MEDICO DI ORTOPEDIA E FISIOTERAPIA DI GIBELLINO GAETANO
37.0821738,15.2869373,VIALE TICA 85,GLORIOSO ANNA MARIA
37.1009392,15.11950826414373,PIAZZA PLEBISCITO 16,INTERLANDI GIUSEPPE SRL
0.0,0.0,FRAZ. VILLASMUNDO VIA REGINA ELENA 45,IPPEDICO FRANCESCO SRLS
37.1031954,15.2705311,VIA SCALA GRECA 157,"ISTITUTO DI DIAGNOSTICA PER IMMAGINI ARETUSA SRL "
37.087695,15.2724487,VIALE SCALA GRECA 157,"ISTITUTO DI DIAGNOSTICA PER IMMAGINI ARETUSA SRL "
37.0921613,15.2673553,VIA PIAZZA ARMERINA 34,ISTITUTO PSICOPEDAGOGICO S ANGELA MERICI ONLUS
0.0,0.0,VIA DON G. MINZONI 7,KARDIA CENTRO DI DIAGNOSTICA E TERAPIA CARDIOVASCOLARE DELLA DOTT SSA MARIA FRANCESCA MIANO & C SAS
0.0,0.0,CONTRADA SPALLA,LA MAGNOLIA DI SALUSTRA SRL
37.3029561,15.0021726,VIA ETNEA 197/B,LA META ONLUS
37.0702712,15.2838308,CORSO GELONE 82,LABORATORIO ANALISI CLINICHE DEDA SRL
37.0841847,15.2523102,VIA MONTE LAURO 14,LABORATORIO ANALISI CLINICHE DEDA SRL
37.098724,15.2722638,VIALE DEI COMUNI 18/A,"LABORATORIO ANALISI CLINICHE DEDA SRL "
0.0,0.0,VIA EPICARNO CORBINO 41,LABORATORIO ANALISI CLINICHE DR BELLA DARIO SNC
37.0610449,14.9101199,VIA QUASIMODO 7,LABORATORIO ANALISI CLINICHE S TERESA SNC - TINE' GIUSEPPA
37.0923588,15.2768468,VIA ITALIA 10,LABORATORIO ANALISI DOTT ANGELO DI BARTOLO
0.0,0.0,VIA TISIA R.CO 2,LABORATORIO GAMMA SAS DI CARRUBBA ROSETTA
0.0,0.0,VIA P. UMBERTO 302/30,LABORATORIO PATOLOGIA CLINICA TRINGALI SALVATORE & C SNC
37.0732968,15.2818004,CORSO GELONE 103,LABORATORIO SALUS MENDEL SRL
0.0,0.0,VIA PRINCIPE UMBERTO 2/415/07/2005,"LAC LABORATORIO ANALISI CLINICHE DI TRAVALI DR MARIO SCROFANI VINCENZO, LICITRA GIUSEPPE, RIZZA ALESSANDRA E COSTA MARIA SNC"
37.2892664,14.9993268,"VIA POLIBIO 1/A ",LEO LAB SRL - DRAGHI LUCIA TERESA
0.0,0.0,VIA S. LA ROSA 31,MASUZZO CONCETTINA
37.245396,15.2201664,VIA MATTEOTTI 14,MEDICAL CENTER SNC DI NICOLOSI A E MILLUZZO D
37.0813843,15.2759398,via Necropoli Grotticelle n. 30,MEDILAB SCARL
36.8189138,14.9516134,via Sipione n. 48,MEDILAB SCARL
0.0,0.0,via Siracusa n. 82 - Frazione Belvedere,MEDILAB SCARL
36.9082801,15.1296381,"CORSO VITTORIO EMANUELE N. 231 ","MEDILAB SCARL "
0.0,0.0,VIA SEMINARIO SN CONTRADA GAROFALO,MONS S GOZZO - ISTITUTO PSICOPEDAGOGICO S.ANGELA MERICI
36.8209389,14.9505099,VIA BELLINI 77,NIFRAS DI CALVO ANTONINO SAS
37.0619488,14.90449,Ronco Volta 5,NUOVA MEDICINA SRL
37.1192005,14.9396105,VIA UMBERTO 80/82,NUOVA MEDICINA SRL
37.1262956,14.8534848,VIA SABAUDA 14,NUOVA MEDICINA SRL
37.027378,15.0718071,VIA UMBERTO N. 426,NUOVA MEDICINA SRL
36.7144729,15.0868999,VIA DURANDO 32,PANTANO ELBANA & C SAS
37.0709196,15.283999,VIA EUMELO 80,"PECORA MARIA ANTONIETTA "
37.1559098,15.188162492464787,PIAZZA DI MAURO 6,POLILAB SRL DI MUSTICA MARIA
37.0725818,15.2822373,CORSO GELONE 93,PUGLIA DR NUNZIO
37.08042305,15.150336077257425,PIAZZA MARCONI 10,"RIABILIA BIS SRL "
0.0,0.0,VIA E. COLOMBO 4,RSA SOGESA SRL
0.0,0.0,VIA NUNZIO COSTA 147,RUBERA MARIA
36.8204603,14.9536177,via Roma 70,SALUS SRL
36.8188049,14.950047,VIA MONTEVERDE N. 19,SALUS SRL
37.0336305,15.0633589,VIA REGINA ELENA 79,SCIBILIA FRANCESCO
0.0,0.0,VIA P.TO DI MONACO 30,"SERVIZIO DI NEFROLOGIA TIKE "
37.0857128,15.2841615,VIALE ZECCHINO 3,SIRACUSA MEDICA DI IOAN EMANUELA
37.0852246,15.2900126,VIA PITIA 36,SIRUGO ALESSANDRO CENTRO ODONTO PITIA SNC
37.2960044,15.0043588,VIA XXV APRILE 13,SM CARACCIOLO SRL UNIPERSONALE
0.0,0.0,VIA QUASIMODO PAL. C,SOC COOP SOCIETA' E SALUTE
37.0859606,15.2732374,VIALE SCALA GRECA 107,"SOCIETA' SIRNEPHROS "
0.0,0.0,VIA A. MORO S.N.,"SOCIETA' SIRNEPHROS "
37.0722099,15.2807697,VIA ARNO 7,STUDIO CARDIOLOGICO DEL DOTT SIRINGO SEBASTIANO & C SAS
37.0726563,15.2824882,CORSO GELONE 116/A,STUDIO CARDIOLOGICO DR CARMELO PASQUALE SRL
37.2891686,14.9976866,VIA ERICE 1,STUDIO DENTISTICO DOTT MANGIAMELI - DOTTSSA MAGNANO SAS
37.0919955,15.2758793,VIA SCALA GRECA 324,STUDIO DI CARDIOLOGIA DR BIAGIO ARMARO SRL
0.0,0.0,VIA GALERMI S.N./VIA NECROPOLI GROTTICELLE 17,STUDIO DI DERMATOLOGIA AMBROGIO & C SAS
37.0922437,15.2925175,VIA GROTTASANTA 26,STUDIO DI GINECOLOGIA ED OSTETRICIA DOTTSSA GIUSEPPINA CANNARELLA & C SAS
37.2357911,15.219964,VIA LAVAGGI N.71,STUDIO DI MEDICINA NUCLEARE DR GIOVANNI MURE' SRL
36.9096903,15.1359057,VIA ROMA 73,STUDIO DI ORTOPEDIA E TRAUMATOLOGIA DOTT CAMPISI SRL
37.1567222,15.1825486,VIA DELLE CAVE 62,STUDIO DI RADIOLOGIA DOTT BIRRICO SRLS
37.0694452,15.2854832,VIA BACCHILIDE 51,STUDIO DI RADIOLOGIA E DIAGNOSTICA PER IMMAGINI DEL DOTT RUSSO GAETANO SAS
0.0,0.0,VIA G. BOVIO 2,STUDIO DI RADIOLOGIA E TERAPIA FISICA DEL DOTT GIUSEPPE MALFA & C SRL
37.0778871,15.2814893,VIALE TERACATI 51/I,STUDIO MEDICO OCULISTICO FALCHI DR PAOLO SNC
37.0796311,15.2780726,VIA AGATI 4,STUDIO OCULISTICO DOTTSSA CARBONE ANTONIETTA SNC
37.2463175,15.2203634,VIA TURATI 31,STUDIO OCULISTICO GUZZARDI SAS DI GUZZARDI RITA & C
37.0729554,15.2828134,VIA TESTAFERRATA 22,STUDIO ORTOPEDICO DEL DOTT SIRUGO VINCENZO & C SAS
37.0802485,15.2776297,VIA NECROPOLI GROTTICELLE 13,STUDIO PER LE MALATTIE CARDIOVASCOLARI DOTT ANTONELLO LIUZZO & C SAS
37.0757374,15.2856875,VIALE TEOCRITO 66,STUDIO RADIOLOGICO DE BORTOLI-SCAPELLATO DI DE BORTOLI MARIA GABRIELLA SNC
0.0,0.0,VIA PAOLO BORSELLINO 49 C/DA IZZO- VIGNARELLI,VILLA AGATA
0.0,0.0,CONTRADA S.PAOLO BUCACHEMI SN,VILLA DELLA ZAGARA DI SALUSTRA SRL
0.0,0.0,CONTRADA SAMPERI,VILLA ELCE DI RIZZO PIETRO & C SAS
37.1007668,15.2693275,VIA PALAZZOLO 1,VILLA MAURITIUS ARCOBALENO SRL
37.0796526,15.2783072,VIA AGATI 3,VILLA RIZZO DI LIUZZA GIUSEPPE
36.9052742,15.1278651,VIA SANTA LUCIA 52,VILLA VANESSA SRL
36.8647269,14.7586788,CORSO UMBERTO 218/228,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL
36.9416924,14.5284654,VIA GARIBALDI 41,AMBULATORIO ODONTOIATRICO IACONO SRL
0.0,0.0,"VIA ARCH. MANCINI 1 ",ANALISI CLINICHE DEI DOTT BIAGIO ROSSO - DOTT FRANCESCA FARRUGGIO SRL
36.7846511,14.9089254,via Crispi n.53,ANALISI CLINICHE RIUNITE
36.7930704,14.7049215,VIA FIUMILLO 52/54,"ANALISI CLINICHE SNC DI G OCCHIPINTI E E. PISANI "
0.0,0.0,VIA N. BIXIO 336,ANZALONE SALVATORE SAS
0.0,0.0,PIAZZA C. OTTAVIANO SN,BEAUTIFUL DAYS SOCIETA' COOPERATIVA SOCIALE ONLUS
0.0,0.0,CONTRADA COZZO ROTONDO 12/A,CAFEO SRL
0.0,0.0,VIA E. FIERAMOSCA 100,CASA DI CURA CLINICA DEL MEDITERRANEO
0.0,0.0,VIA R. CANCELLIERI 41/45,CENTRO ANALISI CLINICHE DR LUIGI BARONE SRL
36.8366004,14.7614244,via Sacro Cuore 105,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,v.le M. Rapisardi 47,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
37.0477278,14.7964238,via Madonna delle Grazie 8,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,via Napoli 39 fraz. Scoglitti,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
37.08900645,14.7623926216763,piazza San Giovanni 17,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,VIA A.MORO N.12,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
36.9086939,14.7124217,via Psaumida 38,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,p.zza G. B. Celestri 24,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,via C. Colombo 67,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
36.7843571,14.6888925,viale dei Fiori 46,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
37.0326228,14.7014948,corso Europa 37,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,via E. Fieramosca 100,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
0.0,0.0,VIA GEN. LA ROSA N. 10,"CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L "
36.908952,14.7167435,VIA STIELA 1- 3,CENTRO CARDIOLOGICO DOTT G DIPASQUALE SRL
36.910857,14.7247038,VIA PRAMPOLINI 19,CENTRO DIALISI DEL MEDITERRANEO
36.9279766,14.7003696,VIALE DELLE AMERICHE 163,CENTRO IBLEO TOMOGRAFIA COMPUTERIZZATA SRL
36.9451019,14.6065385,"VIA DANTE 97 ",CENTRO MEDICO SOCIALE PER LA RIABILITAZIONE IN ETA' EVOLUTIVA
36.9257205,14.7131227,VIA DEGLI APPENNINI 46,CENTRO MEDICO SPECIALISTICO EPATOLOGICO ED ECOGRAFICO & C SAS
36.7299662,14.8483219,VIA DELL'ARNO 36,CENTRO RADIOLOGICO DOTT ANTONIO CALDARELLA SRL
36.7962025,14.7065569,corso Umberto I 65,CENTRO SERVIZI MEDICI SC A RL
36.9267289,14.7293225,Via Ecce Homo 184,CERAD SRL
36.9267289,14.7293225,VIA Ecce Homo 183,CERAD SRL
0.0,0.0,VIA UMBERTO 65,"CHECK UP "
0.0,0.0,VIA E. FIERAMOSCA 100,"CLINICA DEL MEDITERRANEO "
0.0,0.0,STRADA COM. 42 CICCHITTO ANG. VIA P. E. ARIAS,CMS CENTRO MEDICO SOCIALE PER NEUROMOTULESI
36.7936211,14.702235,VIA COLOMBO 147,CONSORZIO LABORATORIO ANALISI IBLEO
0.0,0.0,PIAZZA A. SAFFI 5,CONSORZIO LABORATORIO ANALISI IBLEO
37.0245981,14.4911971,VIA MESSINA 117,CONSORZIO LABORATORIO ANALISI IBLEO
0.0,0.0,VIA BUSELLO 3,CONSORZIO LABORATORIO ANALISI IBLEO
36.8664654,14.7623896,VIA FRONTE 5,CONSORZIO LABORATORIO ANALISI IBLEO
0.0,0.0,VIA G. MATTEOTTI 74,CONSORZIO LABORATORIO ANALISI IBLEO
37.0245981,14.4911971,VIA MESSINA 117,"CONSORZIO LABORATORIO ANALISI IBLEO "
0.0,0.0,VIA P. ORSI 18,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L
0.0,0.0,VIA A. VOLTA C/O SCUOLA MEDIA AMORE,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L
0.0,0.0,VIA E. FIERAMOSCA 76,CSR CONSORZIO SICILIANO RIABILITAZIONE A R L
36.9514715,14.6021169,VIA SAN BIAGIO N. 233,CSR CONSORZIO SICILIANO RIABILITAZIONE A RL
0.0,0.0,VIA G. CARDUCCI 139,DOTT TAGLIARENI SRL
36.9086939,14.7124217,VIA PSAUMIDA 2/4,EMOLAB SAS
0.0,0.0,VIA SEN. ANFUSO 121,FISIOMEDICA SRL
36.927195,14.7115591,VIA BEATO ANGELICO 16,IBLEA MEDICA SRL
0.0,0.0,VIA LA PIRA 6,IPPOCRATE SRL
36.7320418,14.8486848,VIA LUCANIA 34,IPPOCRATE SRL
36.9576098,14.6046472,VIA S. ANTONIO 16,KAMARINA MEDICA SRL
0.0,0.0,VIA M. RAPISARDI 1,KAMARINA MEDICA SRL
36.9457279,14.6056473,VIA FERRERI 26,LAB-LABORATORIO ANALISI DEL DR BATTAGLIA GIOVANNI & C SAS
36.7257313,14.8433566,VIA GARIBALDI 31/B,LABORATORIO ANALISI ADAMO SRL
36.9480892,14.5249373,VIA BRESCIA 178,LABORATORIO ANALISI CANNIZZO FRANCESCO SRL
0.0,0.0,VIA B. SPADARO 10,LABORATORIO ANALISI CLINICHE DOTT MICHELE BOREALE SAS
0.0,0.0,VIA U. RATTAZZI 64,LABORATORIO ANALISI CLINICHE DOTT D'ERRICO ANGELO MARIO
36.9226821,14.7175067,VIA DEL SACRO CUORE 27,LABORATORIO ANALISI CLINICHE DOTT G BRINCH E DOTT G BATTAGLIA
36.7261105,14.844613,VIA STUDI 34,LABORATORIO ANALISI CLINICHE EMILIO CARMELO & C SNC
0.0,0.0,VIA F.LLI BANDIERA 32,LABORATORIO ANALISI VIAGIATORI & SCHININA'
0.0,0.0,"via Monsignor Iacono n, 20",MEDILAB SCARL
0.0,0.0,CONTRADA COZZO ROTONDO 12/B,"OSIRIS "
36.9462075,14.6064818,VIA CONTE DI TORINO 18,RADIOLOGIA SALLEMI SRL
0.0,0.0,VIA F. CRISPI 39 (EX VIA GEN. CASCINO 51),SALUS SRL
36.91777825,14.723203821424429,PIAZZA ANCIONE 2,SAMOT ONLUS
0.0,0.0,VIA M. RUMOR 10,SAMOT RAGUSA ONLUS
36.7257313,14.8433566,VIA GARIBALDI 7,STUDIO DI CARDIOLOGIA DOTT GIANNONE SALVATORE
36.9061448,14.716843,VIA CUPOLETTI 28/30,STUDIO DI DERMATOLOGIA AMBROGIO & C SAS
36.8366004,14.7614244,VIA SACRO CUORE 169,STUDIO DI MEDICINA FISICA E RIABILITAZIONE
36.837038,14.7702691,VIA RESISTENZA PARTIGIANA 27,STUDIO ODONTOIATRICO CASABURI DOTTSSA MARCELLA ANNA
36.9483099,14.5277805,"VIA ALESSANDRIA 33 ",STUDIO ODONTOIATRICO CUTRERA S.R.L.
36.7853029,14.9032863,VIA DA PROCIDA 28,STUDIO ODONTOIATRICO FIGURA PIETRO
0.0,0.0,VIA RIGHI ANG. VIA EUCLIDE,VILLA MARGHERITA
36.9294512,14.6996048,VIA ENRICO MATTEI 4,VILLA MARTA
0.0,0.0,VIA MELILLI 10/12,VILLA SAN GIORGIO
36.9579601,14.6053874,VIA FALCONE 3,VILLA SAN GIORGIO
0.0,0.0,PIAZZA DUOMO 24,ALFA SNC DI LANZA VOLPE CARMELO E C
0.0,0.0,VIA F. CRISPI 187,HOTEL TERME ACQUA GRAZIA
38.171265,15.4155033,VIA NATOLI N. 20,2010 GROUP DIAGNOSTICA CLINICA ASSOCIATA SC A RL
38.1309221,14.9453514,via Concezione 12,2010 GROUP DIAGNOSTICA CLINICA ASSOCIATA SC A RL
38.171265,15.4155033,via Natoli 20,2010 GROUP DIAGNOSTICA CLINICA ASSOCIATA SC A RL
0.0,0.0,via Maddalena 24 Is. 157,2010 GROUP DIAGNOSTICA CLINICA ASSOCIATA SC A RL
38.1420428,14.9662343,CORSO MATTEOTTI 2,AESCULAPIUS SRL
38.208139,15.5536304,VIA CANOVA N. 149,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL
0.0,0.0,"VIA GRAMSCI, COMPLESSO IL QUADRIFOGLIO","AIAS ONLUS - SEZIONE DI BARCELLONA POZZO DI GOTTO "
38.1649548,15.266684,CONTRADA DONNAMIATA,"AIAS ONLUS - SEZIONE DI SAN FILIPPO DEL MELA "
38.1328745,15.5228628,"VIA ROTONDA 5 - TREMESTIERI ","AIAS ONLUS - SEZIONE DI SAN FILIPPO DEL MELA - CENTRO AMBULATORIALE TREMESTIERI "
37.8267061,15.2571663,VIA FRANCAVILLA 135,"AIAS ONLUS - SEZIONE TAORMINA "
0.0,0.0,"VIA ISTRIA, ISOL. 416/A","AIAS ONLUS MESSINA - CENTRO AMBULATORIALE DI RIABILITAZIONE FRANCESCO FASCIA "
38.1505651,15.2243434,VIA PAPA GIOVANNI XXIII 139,ALFANO SAS DI ALFANO SALVINA & C
38.1546234,15.2322896,Via Kennedy 157,AMBULATORIO DI RADIOLOGIA DOTT. CURRO' DOMENICO SRL
0.0,0.0,vicolo Archimede Prima Traversa n. 30,AMBULATORIO DI REUMATOLOGIA DOTT SARHAN AYED
0.0,0.0,VIA F. CRISPI 4,AMBULATORIO ODONTOIATRICO CRUPI DI CECILIA CRUPI SAS
0.0,0.0,VIA L. PICCOLO 29,AMBULATORIO ODONTOIATRICO DOTT TRUSSO SFRAZZETTO STEFANIA
38.1489037,15.2160103,VIA DEL MARE 25,AMBULATORIO ODONTOIATRICO DOTT CARMELO GIOVANNI BUEMI
0.0,0.0,VIA CAP. F. ZUCCARELLO 113,AMBULATORIO ODONTOIATRICO DOTT GIOVANNA LO PRESTI
38.2241575,15.2383651,VIA RISORGIMENTO 113,AMBULATORIO ODONTOIATRICO DOTT LA MALFA ROSARIA ANNA
38.0942731,14.972577,VIA CARLO ALBERTO DALLA CHIESA 68/70,AMBULATORIO ODONTOIATRICO DOTT LA SPADA
0.0,0.0,VIA LORENZO CUTUGNO 42,AMBULATORIO ODONTOIATRICO DOTT RUSSO EDUARDO
38.2165677,15.235239,VIA MAIO MARIANO 81,AMBULATORIO ODONTOIATRICO PRONESTI' SAS DI PRONESTI' CLAUDIO E PRONESTI' ROBERTO
0.0,0.0,VIA GIORDANO BRUNO 137 IS. 80,AMBULATORIO ODONTOIATRICO PRONESTI' SAS DI PRONESTI' CLAUDIO E PRONESTI' ROBERTO
38.0141416,14.3508137,PIAZZA MATTEOTTI 11,AMBULATORIO POLISPECIALISTICO SS ANNUNZIATA SRL
37.9370946,15.3598004,VIA FRANCESCO CRISPI 219/D,ANALISI BIOMEDICHE LENZO ABL SAS DI LENZO GIUSEPPE & C
38.1335694,15.1662023,VIALE DELLE TERME 85,ANALISI CHIMICHE CLINICHE MICROBIOLOGICHE TERME DEL DOTT D IMBESI & C SAS
0.0,0.0,VIA G. LA FARINA IS. 278 SCALA E,"ANALISI CHIMICO CLINICHE DOTTSSA C LA FERLITA "
0.0,0.0,"SS 114 KM 4,020 CONTESSE",ANALISI CLINICHE CALISPERA DOTT CURRO' GIACOMO SRL
38.1557989,14.8276085,via San Martino 20,ANALISI CLINICHE DELTA SAS DI MIRAGLIA PIETRO LORENZO ANTONINO & C
0.0,0.0,VIA MERCATO 1/3,ANALISI CLINICHE DI AGOSTA GIUSEPPE E DI MUNI MARCELLA & C SNC
0.0,0.0,VIA STRADALE S. NAGRA 1/A,ANALISI QUATTROCCHI M & MIRICI SNC
38.142212,14.975469,VIA TRIESTE 52,ANALISI SNC
38.2216627,15.2386107,VIA MADONNA DEL LUME 25,ANALYSIS SRL
38.1959397,15.5511806,VIALE PRINCIPE UMBERTO 93,ANFFAS ONLUS DI MESSINA
0.0,0.0,VIA DEL VESPRO SNC,AQUASALUS SRL
38.1844032,15.5560874,VIA ETTORE LOMBARDO PELLEGRINO 23/C,ASSOCIAZIONE ANTEA ONLUS
38.1689497,15.5366466,VIA GAETANO ALESSI 74 (RIONE MANGIALUPI),ASSOCIAZIONE LELAT (LEGA LOTTA AIDS E TOSSICODIPENDENZE)
37.901398,15.2937135,VIA LA FARINA 7,ASSOCIAZIONE TRE ALI ONLUS
0.0,0.0,VIA OLIVARELLA SNC,AUTISMO ASSOCIAZIONE TEMPORANEA TRA ONLUS
38.1549984,14.8289752,VIA KENNEDY 43/45,AZIENDA SANITARIA POLIDIAGNOSTICA KENNEDY SRL
38.065187,14.6239559,VIA MEDICI 26,BENEROM SWEDISH CLUB DI SACCA' MARIO E C SAS
38.147022,14.9663485,"VIA KENNEDY 21/B ",CAPP 1990 COOPERATIVA SOCIALE
0.0,0.0,Via Catania is 1/2 469 palazzo Palano,CARDIO CENTER SAS DEL DOTT ROBERTO CARUSO
0.0,0.0,VIALE EUROPA 83/M IS. 47/B,CARDIO STUDIO SAS DI G ED S CUTUGNO & C
0.0,0.0,VIA TORRENTE TRAPANI CASE PARISI PAL B,CARDIONOVA SAS DI MAJOLINO MARIO E STELLA BRIENZA LUIGI E C SAS
38.2091665,15.5576401,"VIALE REGINA ELENA 335 ","CASA DI CURA CAPPELLANI GIOMI "
0.0,0.0,V.LE P.PE UMBERTO 75/G,"CASA DI CURA CARMONA "
38.1241405,15.0595859,VIA DUCEZIO 1,CASA DI CURA COT CURE ORTOPEDICHE TRAUMATOLOGICHE
38.1241405,15.0595859,VIA DUCEZIO 1,"CASA DI CURA COT CURE ORTOPEDICHE TRAUMATOLOGICHE "
0.0,0.0,VIALE P.PE UMBERTO 89,"CASA DI CURA CRISTO RE "
0.0,0.0,VIALE P. UMBERTO 89,"CASA DI CURA CRISTO RE "
