CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
15645;0;Corso Gelone, 91;Fichera Paola;1493810897;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,0714069;15,2829873;1
15646;0;Via Giuseppe Garibaldi, 2;Astuto Donatella;1083080893;96016;89011;LENTINI;-;89;SR;SIRACUSA;190;SICILIA;43466;43555;Ordinaria;1;37,3317692;14,9169155;1
15647;0;Via Algeri, 65;TRIPOLINO SALVATORE SAS;1865190894;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;42917;43465;Ordinaria;1;37,0714069;15,2829873;1
15648;0;Corso Vittorio Emanuele, 130;FURNARI LUIGI & C. SNC;871310769;96010;89015;PALAZZOLO ACREIDE;-;89;SR;SIRACUSA;190;SICILIA;38353;40451;Ordinaria;1;37,06680884;14,96023907;1
15649;0;Corso Vittorio Emanuele, 55;Malfa Claudia;1114530890;96017;89013;NOTO;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;36,91237347;15,01984623;1
15650;0;Via Principe Umberto, 418;CONTELLO S. & C. SNC;1595730894;96011;89001;AUGUSTA;-;89;SR;SIRACUSA;190;SICILIA;39448;40451;Ordinaria;1;37,27198315;15,12673274;1
15651;0;Viale Lido, 19;MAZZONE GIOACCHINO;-;96012;89002;AVOLA;-;89;SR;SIRACUSA;190;SICILIA;38353;40421;Ordinaria;1;36,91179078;15,14538495;1
15652;0;Via Principe Emanuele, 52;Dr. Farinato Francesco;4179250875;96010;89006;CARLENTINI;Pedagaggi;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,25197581;14,9969327;1
15653;0;Piazza Plebiscito, 1;Saner Pharma S.r.l.;1945270898;96010;89018;SOLARINO;-;89;SR;SIRACUSA;190;SICILIA;43282;-;Ordinaria;1;37,10273372;15,11004242;1
15654;0;Via Sipione, 78;Guastella Giuseppe;1000910883;96019;89016;ROSOLINI;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;36,821063;14,947605;1
15655;0;Viale Tica, 56;PIAZZA ALBERTO;1157090893;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;40452;40816;Ordinaria;1;37,0714069;15,2829873;1
15656;0;Via A. Custode, 26/28;GIULIANO MORIANA SNC;1161410897;96010;89021;PRIOLO GARGALLO;-;89;SR;SIRACUSA;190;SICILIA;42430;43465;Ordinaria;1;37,13866216;15,17138042;1
15657;0;Via XX Settembre, 1;INSERRA ANDREANA;1461830893;96016;89011;LENTINI;-;89;SR;SIRACUSA;190;SICILIA;39448;43465;Ordinaria;1;37,2852857;14,9991309;1
15658;0;Piazza Vittorio Emanuele, 26;Tafuri Francesco & C. Snc;1071740896;96018;89014;PACHINO;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;36,71514675;15,09139184;1
15659;0;Via Paternò, 43;FARMACIA FAVATA DANIELE S.N.C.;1174070894;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,0714069;15,2829873;1
15660;0;Via Cavour, 107;Inserra Orazio & C. Snc;1182710895;96013;89006;CARLENTINI;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,27494274;15,01544716;1
15661;0;Via Vittorio Emanuele, 175;TRIGILIO FULVIO;1194670897;96010;89005;CANICATTINI BAGNI;-;89;SR;SIRACUSA;190;SICILIA;40422;43465;Ordinaria;1;37,03511399;15,08129843;1
15662;0;Via Principe Umberto, 16;Alessandrello Maria;1197460890;96017;89013;NOTO;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;36,91237347;15,01984623;1
15663;0;Corso Gaetano D`Agata, 143;CAMPISI DR. DANIELE & C. SNC;1737210896;96012;89002;AVOLA;-;89;SR;SIRACUSA;190;SICILIA;42917;43465;Ordinaria;1;36,9272002;15,11904756;1
15664;0;Viale Teracati, 106;BONGIOVANNI ELENA;1221160896;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;40452;43465;Ordinaria;1;37,0826836;15,2810825;1
15665;0;Via Cavour, 51;Centrale Giampiccolo & C. Snc;1615980891;96012;89002;AVOLA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;36,91020035;15,1347895;1
15666;0;Piazza San Rizzo, 3;CAMINITO LUCIANO;-;96010;89012;MELILLI;-;89;SR;SIRACUSA;190;SICILIA;38353;40421;Ordinaria;1;37,21094156;15,09948545;1
15667;0;Largo Xxv Luglio, 6;Valvo G. E V. Della Dr.ssa Valvo Giuseppina & C. Snc;1453750893;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,0714069;15,2829873;1
15668;0;Via N. Costa, 105;NOVELLO G & F SNC;1251410898;96018;89014;PACHINO;-;89;SR;SIRACUSA;190;SICILIA;39448;43465;Ordinaria;1;36,70565404;15,07685783;1
15669;0;Via Cialdini, 9;CAJA CARMELA;1259250890;96018;89014;PACHINO;-;89;SR;SIRACUSA;190;SICILIA;40422;43465;Ordinaria;1;36,70565404;15,07685783;1
15670;0;Corso Gelone, 1;La Madonnina - Eredi Poidomani Di Agosta Paola Sas;1277180897;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,068258;15,2846376;1
15671;0;Via Modena, 16;FORMICA FRANCESCA;1280490895;96010;89017;SIRACUSA;Citt¿iardino;89;SR;SIRACUSA;190;SICILIA;40452;41364;Ordinaria;1;37,0714069;15,2829873;1
15672;0;Via Roma, 25;FARMACIA VIA ROMA DI CAMPISI & C. S.A.S.;1848160899;96019;89016;ROSOLINI;-;89;SR;SIRACUSA;190;SICILIA;42644;42916;Ordinaria;1;36,82424;14,947792;1
15673;0;Via Piave, 57/59;Paravizzini Carlo & Seb. Snc;1543040891;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,28696787;15,00165497;1
15674;0;Via San Francesco d`Assisi, 25;REGINA ELENA DELLA DR.SSA D'AGATA MARIA CLAUDIA;1318640891;96012;89002;AVOLA;-;89;SR;SIRACUSA;190;SICILIA;38353;39386;Ordinaria;1;36,91137183;15,13345128;1
15675;0;Via Raffaello, 146;SANGIORGIO GIUSEPPE E C.  SNC;-;96013;89006;CARLENTINI;-;89;SR;SIRACUSA;190;SICILIA;39264;40451;Ordinaria;1;37,25197581;14,9969327;1
15676;0;Via Termini, 27;CRISTO RE;-;96016;89011;LENTINI;-;89;SR;SIRACUSA;190;SICILIA;38353;40451;Ordinaria;1;37,29050603;14,99824768;1
15677;0;Via S. Filiberto, 6;COCUZZA MAURIZIO DELLA DR.SSA BATTAGLIA LUCIA;1103200893;96015;89010;FRANCOFONTE;-;89;SR;SIRACUSA;190;SICILIA;42917;43465;Ordinaria;1;37,22699099;14,8661441;1
15678;0;Piazza Simon Bolivar, 23;EREDI TIRALONGO DI S. VINCI SAS;1369250897;96017;89013;NOTO;-;89;SR;SIRACUSA;190;SICILIA;38353;41182;Ordinaria;1;36,91237347;15,01984623;1
15679;0;Via Tisia, 54;TISIA SNC;3883290870;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;40452;41364;Ordinaria;1;37,0714069;15,2829873;1
15680;0;Via Archia, 32;Agosta Marilena E C. Snc;1188470882;96100;89017;SIRACUSA;-;89;SR;SIRACUSA;190;SICILIA;43466;-;Ordinaria;1;37,0714069;15,2829873;1
15681;0;Corso Vittorio Emanuele, 306;GIULIANO LUCA SAS;1392110894;96014;89009;FLORIDIA;-;89;SR;SIRACUSA;190;SICILIA;41365;42916;Ordinaria;1;37,0812058;15,151047;1
15682;0;Via Vittorio Veneto, 220;CATANIA GIOVANNA;1390980892;96014;89009;FLORIDIA;-;89;SR;SIRACUSA;190;SICILIA;40452;43465;Ordinaria;1;37,08098456;15,11535358;1
15683;0;Via Giuseppe Garibaldi, 130;EREDI FARM. DR. LOMBARDO SALVATORE;-;96010;89015;PALAZZOLO ACREIDE;-;89;SR;SIRACUSA;190;SICILIA;38353;40451;Ordinaria;1;37,06178389;14,90565661;1
15684;0;Contrada Monte Celona, SNC;MONTE TAURO DI BALLERINI LUISA;1393670896;96011;89001;AUGUSTA;-;89;SR;SIRACUSA;190;SICILIA;41365;42247;Ordinaria;1;37,27198315;15,12673274;1
15685;0;Piazza Maria Josè, 9;NICOSIA DEL DR. NICOSIA SALVATORE E FIGLI SNC;-;96010;89019;SORTINO;-;89;SR;SIRACUSA;190;SICILIA;39264;40451;Ordinaria;1;37,14024162;15,03768457;1
15686;0;Via Giuseppe Garibaldi, 27;CENTRALE DR. SSA LAURA LA NOVARA;1090710896;96011;89001;AUGUSTA;-;89;SR;SIRACUSA;190;SICILIA;38353;39447;Ordinaria;1;37,27198315;15,12673274;1
15687;0;Via Marsala, 144;Barraco M. Di Giabalvo Giovanni E C. Snc;2596990818;91020;81021;TRAPANI;Xitta;81;TP;TRAPANI;190;SICILIA;43466;43555;Ordinaria;1;37,6619489;12,5946235;1
15688;0;Viale Emilia Romagna, 24;DI GAETANO BALDARRE;81800815;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;38,01421986;12,54725302;1
15689;0;Via Orti, 94;ALONGI GABRIELLA;2298970845;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;38,0233049;12,5338065;1
15690;0;Via Staiti, 21;GIGLIO RUGGIERO & C. S.N.C.;2166410817;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;40452;43465;Ordinaria;1;38,0158301;12,5106947;1
15691;0;Via G.B. Fardella, 243;GUAIANA DI CONCETTA VACCARO E C. SNC;2510820810;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;40452;42916;Ordinaria;1;38,0193607;12,5225779;1
15692;0;Via F. De Roberto, 5;MARINI LUIGI;55130819;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;39172;Ordinaria;1;38,0146483;12,5366671;1
15693;0;Via Corso Vittorio Emanuele, 117;FARMACIA SOFIA MARINI S.R.L.;2820610810;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;44866;-;Ordinaria;1;38,0161937;12,5052424;1
15694;0;Via Nocolo' Burgio, 12;Polizzotti Luisa;2175440813;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;43282;44469;Ordinaria;1;38,0193607;12,5225779;1
15695;0;Via S. Francesco D'Assisi, 32;RESTIVO ILARIA;94860814;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;40452;43465;Ordinaria;1;38,01511042;12,50670463;1
15696;0;Via Cordici, 13;DI RANDO FRANCESCA;73650814;91016;81008;ERICE;-;81;TP;TRAPANI;190;SICILIA;39448;43465;Ordinaria;1;38,03820121;12,58763156;1
15697;0;Via Via Guglielmo Marconi, 15/19;FARMACIA DOTTOR MICHELE DI VIA E C - S.A.S.;2127750814;91016;81008;ERICE;Casa Santa;81;TP;TRAPANI;190;SICILIA;43952;44712;Ordinaria;1;38,01432;12,56931605;1
15698;0;Via Milano, 225;SERGIO SALVATORE E C. SNC;2263700813;91016;81008;ERICE;NAPOLA;81;TP;TRAPANI;190;SICILIA;39264;40816;Ordinaria;1;38,0119388;12,61419424;1
15699;0;Via C. Rosselli, 166;Spadaro Giovanni;288710817;91016;81008;ERICE;Ballata;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;38,0119388;12,61419424;1
15700;0;Via Cosenza, 133;Venza Snc;2128080815;91016;81008;ERICE;Casa Santa;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;38,0272804;12,54895115;1
15701;0;Piazza Europa, 41;DE STEFANO SAS DI DE STEFANO YLENIA & C.;2597630819;91023;81009;FAVIGNANA;-;81;TP;TRAPANI;190;SICILIA;42401;42916;Ordinaria;1;37,932326;12,327754;1
15702;0;Via Ten. Montalto, 14;ACCARDO BIAGIA;111980819;91027;81013;PACECO;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,979907;12,5592226;1
15703;0;Via Margherita, 22;Farmacia San Vito S.n.c.;2616240814;91010;81020;SAN VITO LO CAPO;-;81;TP;TRAPANI;190;SICILIA;43160;-;Ordinaria;1;38,12391712;12,75897376;1
15704;0;Via C. Colombo, 310/a;Spina Mario;313630816;91010;81020;SAN VITO LO CAPO;Castelluzzo;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;38,12391712;12,75897376;1
15705;0;Via Asmara, 46;BONANNO CONTI CINZIA;563950815;91019;81022;VALDERICE;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;38,03296202;12,6381425;1
15706;0;Via Via Vespri, 99/101;FARMACIA BRIGAGLIA DR. MARCELLO DE LUCA S.R.L.;2758540815;91019;81022;VALDERICE;-;81;TP;TRAPANI;190;SICILIA;44166;-;Ordinaria;1;38,03296202;12,6381425;1
15707;0;Strada Gen. E. Rinaldi, 61;CASUCCIO GIUSEPPE & C. SAS;2129210817;91100;81021;TRAPANI;MARAUSA;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;38,0188317;12,51742;1
15708;0;Via Pietro Randazzo Sindaco, 1;AGUECI GAETANA;1306650811;91012;81002;BUSETO PALIZZOLO;-;81;TP;TRAPANI;190;SICILIA;41365;43465;Ordinaria;1;38,0021464;12,7169408;1
15709;0;Via Marsala, 132;SUGAMIELE ANNA;1313770818;91020;81021;TRAPANI;RILIEVO;81;TP;TRAPANI;190;SICILIA;38353;39568;Ordinaria;1;37,6619489;12,5946235;1
15710;0;Via G.B. Fardella, 119;GARRAFFA VINCENZO;2373400817;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;40452;41364;Ordinaria;1;38,0193607;12,5225779;1
15711;0;Via Gaetano Maiorana, 22;FARMACIA MARETTIMO di Dott.ssa Rosa Alba Fici;2754050819;91023;81009;FAVIGNANA;Marettimo;81;TP;TRAPANI;190;SICILIA;43862;-;Ordinaria;1;37,93375812;12,29769638;1
15712;0;Via Roma, 30;STALLONE MARIA ELENA E C. SAS;2270180819;91015;81007;CUSTONACI;-;81;TP;TRAPANI;190;SICILIA;42917;43465;Ordinaria;1;38,07693834;12,6788732;1
15713;0;Via Virgilio, 41;VIVONA ANTONIO;1608670814;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;38,0160956;12,52176995;1
15714;0;Via Dante, 14A;BLUNDA DEL DOTTOR ROBERTO BLUNDA E C. SNC;1651940817;91027;81013;PACECO;-;81;TP;TRAPANI;190;SICILIA;40452;42916;Ordinaria;1;37,970701;12,506645;1
15715;0;Via Guglielmo Marconi, 459;BEVILACQUA GIUSEPPE & C.;1646140812;91016;81008;ERICE;Casa Santa;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;38,01432;12,56931605;1
15716;0;Via Madonna di Fatima, 214;VACCARO SNC;1646220812;91016;81008;ERICE;CASA SANTA;81;TP;TRAPANI;190;SICILIA;40452;42916;Ordinaria;1;38,0119388;12,61419424;1
15717;0;Via Capo Rizzuto, 173;Costa Sas Di Costa Carmelo & C.;1646990810;91010;81021;TRAPANI;Fulgatore;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;38,0188317;12,51742;1
15718;0;Via Vespri, 263;Farina Di Farina A.m.  E Figlie Snc;1647740818;91019;81022;VALDERICE;-;81;TP;TRAPANI;190;SICILIA;43466;43921;Ordinaria;1;38,03296202;12,6381425;1
15719;0;Viale Regina Margherita, 9;Fontana Daniela;2114650811;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,76107564;13,03456525;1
15720;0;Via Liberta', 41;GERVASI ANTONINA;1800210815;91027;81013;PACECO;DATTILO;81;TP;TRAPANI;190;SICILIA;40422;41364;Ordinaria;1;37,96983361;12,63957276;1
15721;0;Via delle Oreadi, 37;SACCA' FRANCO MARIA SERGIO;1857200818;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;39448;43465;Ordinaria;1;38,00968968;12,55873818;1
15722;0;Piazza G.Ciaccio Montalto 15;AIUTO MARIA E SABRINA SNC;1861740817;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;38,0188317;12,51742;1
15723;0;Via Madonna di Fatima, 88;CAMMARERI STEFANO;1908310814;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;38,0278482;12,5385086;1
15724;0;Via Conte A. Pepoli, 281;GIANQUINTO RUSSO MARIO;2633040817;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;42917;43465;Ordinaria;1;38,0192455;12,542968;1
15725;0;Corso Italia, 67;OCCHIPINTI VITO & C. SAS;1922580814;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,65552579;12,6029636;1
15726;0;Via Sicilia, 2;Aiuto Garsia;1963000813;91016;81008;ERICE;Casa Santa;81;TP;TRAPANI;190;SICILIA;43466;43677;Ordinaria;1;38,0292791;12,5446137;1
15727;0;Via Michele Amari, 84;LEVANTE ROSARIA & C. SNC;1186290811;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;38,01496344;12,53830181;1
15728;0;Via Villa Rosina, 88;FORGIA FABRIZIO;2121510818;91100;81021;TRAPANI;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;38,0130181;12,5533962;1
15729;0;Piazza Matrice, 72;Farmacia Barone Di Ilaria Barone & C.snc;2636840817;91023;81009;FAVIGNANA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,93375812;12,29769638;1
15730;0;Via Castello, 2;GANCI DOMENICO;3020815;91017;81014;PANTELLERIA;-;81;TP;TRAPANI;190;SICILIA;38353;41364;Ordinaria;1;36,8279195;11,9424297;1
15731;0;Via Padre Piccerilli, 18;ASARO MARIELLA;1147370819;91017;81014;PANTELLERIA;-;81;TP;TRAPANI;190;SICILIA;41365;43465;Ordinaria;1;36,8279195;11,9424297;1
15732;0;Contrada Tracino, 75;ODDO FILIPPO;1363410810;91017;81014;PANTELLERIA;-;81;TP;TRAPANI;190;SICILIA;41365;43465;Ordinaria;1;36,8282207;11,9404964;1
15733;0;Piazza Cavour, 27;GRECO ROBERTO;1494900812;91017;81014;PANTELLERIA;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;36,8282207;11,9404964;1
15734;0;Via XI Maggio, 114;CALCAGNO DELLE D.SSE BELLAFIORE G.E.A & SNC;2291360812;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;40452;43465;Ordinaria;1;38,01853406;12,53306582;1
15735;0;Contrada Ciavolotto, 263;Farmacia Dott.ssa Giacalone Iolanda;2662980818;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43191;-;Ordinaria;1;37,798045;12,4370156;1
15736;0;Piazza Del Popolo, 26;Sajeva Marianna;2546790847;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,796255;12,435355;1
15737;0;Contrada Fornara, 729;Galatioto Giuseppe Della Dott.ssa Vita Agogitta & C. Sas;1642860819;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,80111;12,434553;1
15738;0;Piazza Giacomo Matteotti, 13;POLIZZOTTI GIUSEPPE;366860815;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;40452;43281;Ordinaria;1;37,65359645;12,59364225;1
15739;0;Via Scipione l'Africano, 45;RINALDO DELLA DR.SSA CIRAMI SERENA ROSARIA MARIA;2351170812;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;40452;43312;Ordinaria;1;37,7963366;12,4320572;1
15740;0;Via Roma, 141;Scalia Giovanni;233760818;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,79630771;12,44004523;1
15741;0;Via Del Fante, 62;Fici Agata;1347350819;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;38,01853406;12,53306582;1
15742;0;Via Trapani, 168/170;Bonfanti Sonia;1454800812;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,80524217;12,45094537;1
15743;0;Contrada Cuore Di Gesu', 501;Galatioto Giuseppe & C. Snc;1642860819;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,798045;12,4370156;1
15744;0;Via Pio La Torre, 67;FARMACIA AMATO S.A.S. DEL DOTT MATTEO MAURIZIO AMATO & C;2632130817;91020;81024;PETROSINO;-;81;TP;TRAPANI;190;SICILIA;42887;42916;Ordinaria;1;37,70990917;12,52512399;1
15745;0;Piazza Caprera, 1;NICOTRA GIOVANNA;1633150816;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;38353;39447;Ordinaria;1;37,7916796;12,44825431;1
15746;0;Via Salemi, 588;Pellegrino Carlo & C. Snc;1858450818;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;38,0139712;12,53642555;1
15747;0;Contrada Casazze, 364;INDELICATO VITO FABIO;1864840812;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;40452;43465;Ordinaria;1;37,798045;12,4370156;1
15748;0;Contrada San Leonardo (Ettore Infersa);Badalucco E Di Martino Di Gian Paolo Badalucco & C. Snc;2374110811;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;43466;45077;Ordinaria;1;37,798045;12,4370156;1
15749;0;Contrada Rakalia, 121;DE VITA GIROLAMO E C. SNC;1902260817;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;40452;41973;Ordinaria;1;37,798045;12,4370156;1
15750;0;Via Giuseppe Mazzini, 109 B/C;ALAGNA DEL DR. MANFREDO N. SPADARO E C. SNC;22210819;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,794468;12,438737;1
15751;0;C.da Berbarello, 563;ARDIZZONE ANTONINO;1904240817;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;38353;41394;Ordinaria;1;37,798045;12,4370156;1
15752;0;Piazza Guglielmo Marconi, 66;TITONE NICOLO' MICHELE;1909200816;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,802375;12,4371375;1
15753;0;C.da S. Giuseppe Tafalia, 162/a;LEMBO DEI DOTTORI GIUSEPPE E ALBERTO LEMBO SNC;1977320819;91025;81011;MARSALA;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;37,798045;12,4370156;1
15754;0;Via Madonna Del Paradiso, 4;Calafarma Del Dr. Livio Piccione;2649950819;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;43009;44592;Ordinaria;1;37,6550133;12,5905693;1
15755;0;Via Bessarione, 106;BONO DEL DR. MISURACA FULVIO;-;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;40452;43131;Ordinaria;1;37,6579251;12,5778991;1
15756;0;Piazza Iman al Mazzari, 16/A;IMAM DI CARAVAGLIOS BENEDETTA E C. SAS;106850811;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;37,70188257;12,64603367;1
15757;0;Via Salemi, 185;Farmacia Grimaudo di Pantaleo Caterina & C. S.a.s;2778980819;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;44621;-;Ordinaria;1;37,6585843;12,6015474;1
15758;0;Via Salemi, 101;LICARI MARIA LUISA & C. SNC;2212530816;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;39387;43465;Ordinaria;1;37,6555409;12,5966283;1
15759;0;Via Marsala Ang. Via Stazzoni;Farmacia Perricone Di Pandolfo Rosanna & C. S.n.c.;2686950813;91026;81012;MAZARA DEL VALLO;Borgata Costiera;81;TP;TRAPANI;190;SICILIA;43344;-;Ordinaria;1;37,70188257;12,64603367;1
15760;0;Via Colaianni, 1;GERARDI ROSALIA;130980816;91024;81010;GIBELLINA;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,80907272;12,95155684;1
15761;0;Via Lo Presti, 259;MANGOGNA DEL DR. ALECI VINCENZO;100040815;91018;81018;SALEMI;-;81;TP;TRAPANI;190;SICILIA;38353;40451;Ordinaria;1;37,82241714;12,7661971;1
15762;0;Via Ettore Scimemi, 6;Aleci Vincenzo;100030816;91018;81018;SALEMI;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,82241714;12,7661971;1
15763;0;Via Giacomo Matteotti, 71;Spina Vita;141410811;91018;81018;SALEMI;-;81;TP;TRAPANI;190;SICILIA;43466;-;Ordinaria;1;37,82241714;12,7661971;1
15764;0;Via Giuseppe Garibaldi, 142/A;PANDOLFO IGNAZIO;70500814;91010;81023;VITA;-;81;TP;TRAPANI;190;SICILIA;38353;42766;Ordinaria;1;37,8708847;12,81842;1
15765;0;Piazza Regina, 30;GIUBILATO GABRIELLA;1180540815;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,6545751;12,587555;1
15766;0;Via San Giuseppe, 7;CALABRESE GIANCARLO;1515220810;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;41334;43373;Ordinaria;1;37,70188257;12,64603367;1
15767;0;Via Siracusa, 41;FARMACIA DR ARMANDO MONTALBANO S.N.C. DI FABIO E SERGIO MONTALBANO;1638040814;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;44896;-;Ordinaria;1;37,6505013;12,5965355;1
15768;0;Via San Pietro, 8/a;LOMBARDO LEOPOLDO GIUSEPPE;2311150813;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;39692;40451;Ordinaria;1;37,70188257;12,64603367;1
15769;0;Viale Europa, 1;CAPUTO VINCENZO;1900770817;91010;81023;VITA;-;81;TP;TRAPANI;190;SICILIA;38353;43465;Ordinaria;1;37,86290948;12,83758327;1
15770;0;Via Vittorio Veneto, 27;SPANO' DI ELGA E VALENTINA SPANO' SNC;1984180818;91026;81012;MAZARA DEL VALLO;-;81;TP;TRAPANI;190;SICILIA;40452;43465;Ordinaria;1;37,70188257;12,64603367;1
15771;0;Via Marinuzzi, 14;Consumano Ignazio;1461020818;91024;81010;GIBELLINA;-;81;TP;TRAPANI;190;SICILIA;39295;-;Ordinaria;1;37,812276;12,869247;1
15772;0;Via Ettore Scimeni, 29;FARMACIA VITALE SAS DEL DOTT.VITALE DANIELE & C.;2617140815;91018;81018;SALEMI;-;81;TP;TRAPANI;190;SICILIA;42917;43465;Ordinaria;1;37,82241714;12,7661971;1
